"","location","scale","skewness","shape"
"T+355",0.000870562020010022,0.00115659733621223,1.3910801230377,4.46420851523241
"T+356",0.000199625088064812,0.00120007407472371,1.41572805844218,4.46960134178913
"T+357",0.000750018263415663,0.00114044599668321,1.40103929455499,4.46338989856991
"T+358",0.000759643049125375,0.00108617154891958,1.40149679705414,4.43545157369335
"T+359",0.000405931468328483,0.00107992771322226,1.41349186530619,4.42627484235013
"T+360",0.000673665396312152,0.00102057348012651,1.40620888747009,4.40800496599506
"T+361",0.000775040690294648,0.000975271840718289,1.4034637564431,4.39293339772786
"T+362",9.03442599544469e-05,0.00101314993327179,1.42067580679397,4.40335554922796
"T+363",0.000864766513950785,0.000991145390162826,1.40518174882027,4.42046503030834
"T+364",-0.000309513212247482,0.00110882286737993,1.42792016828738,4.45828532854498
"T+365",0.000693517597556927,0.00115467710811118,1.41182403454264,4.52729512167668
"T+366",0.00125296670465537,0.00110516756690969,1.39567574813326,4.51400112169566
"T+367",-0.000785842833342893,0.00160137957840592,1.41575341224378,4.75366831650566
"T+368",-1.36164597976367e-06,0.00167064456247319,1.39584036991255,4.89238151671218
"T+369",0.000431487526349377,0.00155528296518791,1.37553078257326,4.80184348609223
"T+370",0.00066962874945799,0.00142746468657639,1.36215048561373,4.67862308333251
"T+371",0.000759904137776409,0.00132457089441194,1.36022978570584,4.58653438974192
"T+372",0.000694503097655238,0.00125538493742143,1.37178003850567,4.52802993699823
"T+373",0.000705650769629963,0.00118601713657671,1.37578606317272,4.48331448223545
"T+374",0.000317895894431095,0.0011797357518276,1.39958075823931,4.4678201844637
"T+375",0.000682309538524346,0.00110811194012989,1.38732412205512,4.44489712549263
"T+376",0.00184504463132361,0.00131574400645743,1.35860687101589,4.6014969501413
"T+377",-0.000136584586663767,0.00229677856535458,1.33664940852096,5.1194587665587
"T+378",0.00019904121076774,0.00208986077493323,1.29596967140839,4.97946863219041
"T+379",0.000450413280566953,0.00188658000905099,1.2554402682757,4.82381061049232
"T+380",0.00065296053265479,0.00171300553441044,1.21587587699578,4.70382682952891
"T+381",0.000695271608204463,0.00157233358384429,1.22670652503876,4.61190525945485
"T+382",0.00106863841535822,0.00147449699331323,1.1334997951601,4.58034234059701
"T+383",0.00033109541942833,0.00154391162398757,1.34976577104918,4.61788836829808
"T+384",0.000667088151950505,0.0014264013460454,1.32384046000179,4.5657400340377
"T+385",0.000748750079963512,0.00132532889426398,1.3246562259314,4.51088236598553
"T+386",0.000582297295513948,0.00127005494901952,1.35572724166617,4.47923858126613
"T+387",0.000751605313381571,0.0011872328780976,1.34888513357058,4.44827427944175
"T+388",0.000248416979084059,0.00119797848637508,1.39046329524476,4.44708543193548
"T+389",0.00115796463694515,0.00124707120780661,1.36017346776871,4.51866214518116
"T+390",0.00172841754085698,0.00120652288602358,1.32351714765321,4.52469505795928
"T+391",-0.000352165298132769,0.00209580738207241,1.2941421069849,4.93690741122226
"T+392",0.000106419525505067,0.00197823916376731,1.21893975365786,4.90725810621695
"T+393",0.000345568888541884,0.00179591645415607,1.15793085822985,4.7694843070821
"T+394",0.000460000100299232,0.00164058238491248,1.1358925921767,4.66087892179073
"T+395",0.000429947838760399,0.00152068436031633,1.18969262985711,4.58770213386878
"T+396",0.000507709005957651,0.00140965079817571,1.19357431947556,4.53216634140394
"T+397",0.000576916753150822,0.00131560994227402,1.20065599837951,4.49203619223002
"T+398",0.000636232991790203,0.0012355186180589,1.21114516129055,4.46233751344873
"T+399",0.000365814952917296,0.00119818561698619,1.30392783765567,4.44891454321706
"T+400",0.000664336053157992,0.00112727006465891,1.28011657078293,4.43101306543814
"T+401",0.00039594547194707,0.00110229561083386,1.33699722419509,4.42206066713411
"T+402",0.000881771296045725,0.00105029276743107,1.30517929844073,4.41824321849421
"T+403",-0.000332996415785621,0.00118706799378096,1.39555231475903,4.47067518099475
"T+404",0.000615281559878115,0.00123277031396173,1.36758557269503,4.54169363064815
"T+405",0.000646291446560674,0.00116493656997863,1.37109463702626,4.49281258571641
"T+406",0.000450581228112214,0.00113224608971585,1.38770673255474,4.46526621722331
"T+407",0.000649165443351576,0.0010679331107644,1.38151237488454,4.43678478709358
"T+408",0.000634941979353418,0.00102574598315078,1.38583699917053,4.41694265986292
"T+409",0.000597326741650352,0.000990697840173132,1.39058785732533,4.40231487921473
"T+410",0.000163471275396375,0.000998645016306299,1.40782267316862,4.40206177076847
"T+411",0.000764918644538124,0.000959210540247528,1.39256936103239,4.40331848482513
"T+412",-0.000512376253546488,0.00108818451802504,1.42274332247462,4.44744898231305
"T+413",0.00058801416277168,0.00116604153101782,1.40480148404715,4.53568869723029
"T+414",0.000691931146094636,0.00110094628812396,1.40174840094362,4.48609990568109
"T+415",0.000376411714065056,0.0010896476272209,1.41288106236679,4.46424715516686
"T+416",0.00060197427370269,0.00102997150435888,1.40670529164071,4.43534806454826
"T+417",0.000320601618894891,0.00101963664908556,1.41516414203315,4.4230565807538
"T+418",0.000639023788268027,0.000968036089775419,1.40723700037952,4.40630889227097
"T+419",-0.000197654504961418,0.00102805824941043,1.42521851918132,4.42249016251555
"T+420",0.000899645991927996,0.00108761352218934,1.40813314937187,4.49537742590219
"T+421",-0.000425978292041905,0.00127361853699321,1.43071852691379,4.56228105006609
"T+422",0.000429255121042718,0.00129587910557575,1.41573302143386,4.6249947271812
"T+423",0.000659865965693046,0.0012056834623982,1.40831547892121,4.55080278640708
"T+424",0.000833284761495401,0.0011304652849993,1.4024194397608,4.4973833814129
"T+425",9.16017706418154e-05,0.00118776914694541,1.42277102724777,4.5022173750377
"T+426",0.00061947362093465,0.00112517948393946,1.41028456682569,4.4848285226013
"T+427",0.00052568108633227,0.00108520904402702,1.41332055976742,4.45430114764889
"T+428",0.000792499937577164,0.0010250590659777,1.40578063645836,4.42924781285329
"T+429",0.00129549356169311,0.00097973216859464,1.39109484386424,4.42251975507586
"T+430",-0.00133542685155535,0.00166843184772312,1.39029459341697,4.70326181949368
"T+431",-0.000437659483599797,0.00190754340594465,1.36309769906084,4.96719693062013
"T+432",7.84094905517417e-05,0.00181991016594276,1.32503976339028,4.94818386537318
"T+433",0.000461899196436206,0.00168480469041185,1.28050083688848,4.84228990983268
"T+434",0.000656355970134317,0.00154120023761499,1.25502452931288,4.70963614187621
"T+435",0.000587859065558316,0.0014426310813697,1.29590252449203,4.61878262225785
"T+436",0.000653724696970698,0.00134150715158206,1.30138916077705,4.54931262486173
"T+437",0.000488497513179645,0.00128438332588038,1.34174346408165,4.50856273528339
"T+438",0.000781599694370368,0.00119979512694448,1.32254346364098,4.47567957847084
"T+439",0.000555293691154081,0.00116474287321022,1.35809920966655,4.45453549191143
"T+440",0.000715187687328212,0.00109779579543494,1.35327960986835,4.42955332176543
"T+441",0.00049899274260041,0.00107208820208352,1.375791877013,4.41754110369081
"T+442",0.000621846898912967,0.00101979295266194,1.37391688403742,4.40101114737454
"T+443",0.000288195458520329,0.0010142560955391,1.39430759120988,4.39810824048817
"T+444",0.000784379976012946,0.000967981329296784,1.37882079685603,4.39487104439352
"T+445",-0.000266137537824228,0.00105735244741612,1.41446811818325,4.42457631159445
"T+446",0.000732250427841801,0.00108721077678859,1.39418165625015,4.47906983067953
"T+447",0.000684112721689259,0.0010455227420199,1.39786750921637,4.44873629648116
"T+448",0.00103296725385504,0.000991590309244503,1.38649892293025,4.42879539767782
"T+449",0.0012109395641496,0.000946174838564965,1.38052883880952,4.40962587810553
"T+450",0.00197855288940098,0.000936094221243433,1.35179125467022,4.42905845887607
"T+451",0.00196855643798898,0.00252739865316096,1.45554910736576,4.00108819707316
"T+452",0.00202031481998296,0.00221311100243109,1.45018312260894,4.00193856464025
"T+453",0.00123161067797617,0.00246445413189579,1.45543590879116,4.00331931349687
"T+454",0.00124884689958201,0.00217793375418933,1.45157524352713,4.0054625546656
"T+455",0.00128848323026763,0.00194148283967508,1.44733847353486,4.00867014486339
"T+456",0.00129506736242661,0.00175599583502955,1.44375808738708,4.01329637401185
"T+457",0.000671981899966754,0.00182368798306109,1.44956083887072,4.01981914507856
"T+458",0.000880997901001414,0.00164301001119341,1.44345992905244,4.02849099300697
"T+459",0.000813883476572826,0.00153118324157436,1.44199634831176,4.03971906811543
"T+460",0.000852681056502685,0.00141548917367609,1.43869950053275,4.05366988611785
"T+461",0.000914134106146531,0.00131466155726008,1.43506765664794,4.07038042235976
"T+462",0.00102807431615382,0.00122424670344658,1.43049307231758,4.08962637757012
"T+463",-6.63863582578037e-05,0.00137608669539876,1.44253117279762,4.11563728527861
"T+464",0.000619456272364995,0.00132980216010775,1.43136144641222,4.14364819897914
"T+465",0.000801306844591334,0.00123423035784393,1.42568060413138,4.16695432718107
"T+466",0.000559992068389213,0.0012022283688774,1.42947863636746,4.19166991670568
"T+467",0.000677483890778127,0.00113060822349964,1.42549717846738,4.21282399169937
"T+468",0.00075056602211563,0.00107215501673757,1.42251230372598,4.23229598220943
"T+469",0.000653360822513918,0.00103727884766107,1.42346611468752,4.25111060525703
"T+470",0.00070325491045973,0.00099328192118476,1.42122037772816,4.26632302404926
"T+471",0.000122275978065839,0.00101920079494671,1.43049820141068,4.28903827800256
"T+472",0.000735437200989778,0.000976591083175458,1.41944206662505,4.30738090196703
"T+473",-0.000115712347100185,0.00103845992216987,1.43248454855647,4.33384316491102
"T+474",0.000746069762825449,0.00102813348277903,1.41902156505989,4.36599847166284
"T+475",0.000948763396080311,0.000976739447639086,1.4132737307015,4.3606501258663
"T+476",-0.000213586508149908,0.00108712043699437,1.43176785778496,4.39782627284562
"T+477",0.000798647539649342,0.00112995652361396,1.41682113934774,4.46051680821662
"T+478",0.000610033338160209,0.00109963055492816,1.42087061915527,4.43903580826117
"T+479",0.00117361982840394,0.00105167711817363,1.4074166673912,4.43753669613413
"T+480",-0.00107860166616067,0.00158847127097434,1.42013640226905,4.65667203287148
"T+481",-0.000203793463173077,0.001739946660961,1.40201612127751,4.84469969695083
"T+482",0.00033265978850685,0.00166315447528965,1.37964942101026,4.83191277557279
"T+483",0.000615179130426777,0.00152161730767208,1.36298155115422,4.70967426504885
"T+484",0.000756840746663882,0.00140026223566486,1.35604246592725,4.60884047933795
"T+485",0.000781683141761665,0.00130802451021386,1.36030738420131,4.54008823019316
"T+486",0.000465880811623153,0.00128148838636174,1.388587904628,4.50898559953818
"T+487",0.00077983839431956,0.00119536708458178,1.3753984909526,4.47522992094215
"T+488",0.000955359623259797,0.00112229141665243,1.36840627943465,4.44477259043795
"T+489",0.000473695563561591,0.00112916511537732,1.39753040613572,4.44027734329567
"T+490",0.000766627387683863,0.0010633437059979,1.38782183974766,4.42043478010032
"T+491",0.000905670870587297,0.00101024049617954,1.38384724494189,4.40288945653811
"T+492",0.000824950179299329,0.000979000083737502,1.38997540833987,4.39207325448955
"T+493",0.000887823263871343,0.000940926139978193,1.38936158353024,4.38140843163886
"T+494",0.00104768022240349,0.000902979686683501,1.38495622825617,4.37307306510498
"T+495",0.000571893908347362,0.000914089486541084,1.40341228189482,4.37722691838604
"T+496",0.000492752739371285,0.00089472156292987,1.40667561526822,4.37196701528079
"T+497",0.000548013045196448,0.000868570784597589,1.40589181751801,4.36577493732449
"T+498",0.000609397821100046,0.000844852959281406,1.40493738701862,4.3608655753687
"T+499",-0.000208910779295249,0.000892469096577713,1.42211445131195,4.37708500969391
"T+500",0.000979145103603094,0.000934966456771589,1.40424568203734,4.43282139416025
"T+501",-0.000113058544484004,0.00102524246742687,1.42599621880782,4.45842396784327
"T+502",0.00077925205582812,0.00102395383587415,1.41056972439068,4.48762875321648
