SYMBOL,DATE,TIME,PRICE,SIZE,G127,CORR,COND,EX
AA,20070504,8:52:20,35.06,150000,0,0,T,D
AA,20070504,9:30:12,35.07,62000,0,0,@,N
AA,20070504,9:30:12,35.15,500,0,0,E,N
AA,20070504,9:30:12,35.15,1100,0,0,E,N
AA,20070504,9:30:12,35.07,300,0,0,@,D
AA,20070504,9:30:12,35.07,300,0,0,@,D
AA,20070504,9:30:12,35.07,1000,0,0,@,D
AA,20070504,9:30:13,35.07,200,0,0,@,D
AA,20070504,9:30:13,35.1,100,0,0,E,P
AA,20070504,9:30:13,35.14,100,0,0,E,N
AA,20070504,9:30:13,35.15,400,0,0,E,N
AA,20070504,9:30:13,35.1,100,0,0,E,N
AA,20070504,9:30:14,35.07,100,0,0,E,P
AA,20070504,9:30:14,35.06,300,0,0,E,N
AA,20070504,9:30:14,35.06,100,0,0,E,N
AA,20070504,9:30:15,35.07,100,0,0,E,P
AA,20070504,9:30:15,35.08,100,0,0,E,N
AA,20070504,9:30:15,35.09,300,0,0,E,N
AA,20070504,9:30:15,35.1,100,0,0,E,N
AA,20070504,9:30:16,35.1,100,0,0,E,N
AA,20070504,9:30:16,35.1,200,0,0,E,N
AA,20070504,9:30:16,35.1,200,0,0,E,N
AA,20070504,9:30:16,35.09,100,0,0,E,N
AA,20070504,9:30:16,35.17,100,0,0,@,T
AA,20070504,9:30:16,35.18,100,0,0,@,T
AA,20070504,9:30:16,35.17,100,0,0,@,T
AA,20070504,9:30:16,35.17,100,0,0,@,T
AA,20070504,9:30:16,35.09,200,0,0,E,N
AA,20070504,9:30:16,35.09,100,0,0,E,N
AA,20070504,9:30:17,35.09,300,0,0,E,N
AA,20070504,9:30:17,35.09,100,0,0,E,N
AA,20070504,9:30:17,35.09,100,0,0,E,N
AA,20070504,9:30:17,35.09,200,0,0,E,N
AA,20070504,9:30:17,35.09,100,0,0,E,N
AA,20070504,9:30:17,35.09,100,0,0,E,N
AA,20070504,9:30:17,35.08,100,0,0,E,P
AA,20070504,9:30:17,35.09,100,0,0,E,N
AA,20070504,9:30:18,35.08,100,0,0,F,N
AA,20070504,9:30:19,35.12,300,0,0,E,N
AA,20070504,9:30:19,35.12,100,0,0,@,T
AA,20070504,9:30:19,35.12,100,0,0,E,N
AA,20070504,9:30:20,35.13,200,0,0,E,N
AA,20070504,9:30:21,35.13,100,0,0,@,N
AA,20070504,9:30:22,35.14,300,0,0,E,N
AA,20070504,9:30:22,35.14,100,0,0,E,P
AA,20070504,9:30:22,35.14,100,0,0,E,P
AA,20070504,9:30:22,35.14,100,0,0,E,P
AA,20070504,9:30:23,35.14,100,0,0,E,P
AA,20070504,9:30:23,35.15,100,0,0,@,T
AA,20070504,9:30:23,35.15,100,0,0,@,T
AA,20070504,9:30:23,35.15,100,0,0,@,C
AA,20070504,9:30:23,35.13,100,0,0,@,D
AA,20070504,9:30:23,35.14,100,0,0,F,N
AA,20070504,9:30:23,35.145,200,0,0,@,D
AA,20070504,9:30:23,35.13,100,0,0,E,N
AA,20070504,9:30:23,35.12,100,0,0,E,N
AA,20070504,9:30:24,35.1,100,0,0,E,N
AA,20070504,9:30:24,35.09,200,0,0,E,N
AA,20070504,9:30:24,35.09,100,0,0,@,T
AA,20070504,9:30:24,35.12,100,0,0,@,T
AA,20070504,9:30:24,35.12,100,0,0,@,T
AA,20070504,9:30:24,35.09,100,0,0,E,N
AA,20070504,9:30:24,35.09,200,0,0,E,N
AA,20070504,9:30:24,35.08,100,0,0,@,D
AA,20070504,9:30:24,35.08,100,0,0,@,T
AA,20070504,9:30:24,35.08,100,0,0,E,N
AA,20070504,9:30:25,35.08,100,0,0,E,N
AA,20070504,9:30:25,35.07,900,0,0,E,N
AA,20070504,9:30:26,35.08,400,0,0,E,N
AA,20070504,9:30:26,35.08,200,0,0,@,D
AA,20070504,9:30:27,35.085,300,0,0,@,D
AA,20070504,9:30:27,35.08,100,0,0,@,D
AA,20070504,9:30:32,35.07,600,0,0,E,N
AA,20070504,9:30:34,35.09,200,0,0,E,N
AA,20070504,9:30:34,35.09,100,0,0,@,T
AA,20070504,9:30:34,35.09,100,0,0,@,T
AA,20070504,9:30:34,35.09,100,0,0,E,P
AA,20070504,9:30:34,35.09,100,0,0,@,C
AA,20070504,9:30:34,35.09,100,0,0,@,C
AA,20070504,9:30:34,35.09,100,0,0,E,N
AA,20070504,9:30:34,35.09,100,0,0,E,N
AA,20070504,9:30:34,35.09,100,0,0,@,T
AA,20070504,9:30:34,35.09,100,0,0,@,T
AA,20070504,9:30:34,35.09,100,0,0,@,D
AA,20070504,9:30:34,35.09,100,0,0,@,D
AA,20070504,9:30:34,35.07,1000,0,0,@,D
AA,20070504,9:30:34,35.07,300,0,0,@,D
AA,20070504,9:30:34,35.07,100,0,0,@,D
AA,20070504,9:30:34,35.07,100,0,0,@,D
AA,20070504,9:30:34,35.09,200,0,0,F,N
AA,20070504,9:30:35,35.09,100,0,0,F,N
AA,20070504,9:30:36,35.09,100,0,0,E,N
AA,20070504,9:30:36,35.09,100,0,0,@,D
AA,20070504,9:30:41,35.09,100,0,0,E,N
AA,20070504,9:30:44,35.07,1100,0,0,F,N
AA,20070504,9:30:45,35.07,100,0,0,E,N
AA,20070504,9:30:45,35.07,100,0,0,E,N
AA,20070504,9:30:47,35.08,100,0,0,E,N
AA,20070504,9:30:47,35.08,100,0,0,E,N
AA,20070504,9:30:48,35.08,100,0,0,@,T
AA,20070504,9:30:48,35.08,100,0,0,@,T
AA,20070504,9:30:49,35.08,300,0,0,E,N
AA,20070504,9:30:49,35.08,100,0,0,E,N
AA,20070504,9:30:49,35.08,100,0,0,E,N
AA,20070504,9:30:49,35.09,300,0,0,E,N
AA,20070504,9:30:49,35.08,100,0,0,E,N
AA,20070504,9:30:51,35.08,100,0,0,E,N
AA,20070504,9:30:51,35.08,100,0,0,E,N
AA,20070504,9:30:53,35.08,200,0,0,E,N
AA,20070504,9:30:54,35.08,100,0,0,@,T
AA,20070504,9:30:54,35.08,200,0,0,E,N
AA,20070504,9:30:56,35.08,100,0,0,E,N
AA,20070504,9:30:56,35.08,100,0,0,E,N
AA,20070504,9:30:57,35.1,100,0,0,E,N
AA,20070504,9:31:01,35.11,100,0,0,@,T
AA,20070504,9:31:01,35.11,100,0,0,E,P
AA,20070504,9:31:02,35.11,100,0,0,E,N
AA,20070504,9:31:02,35.12,300,0,0,E,N
AA,20070504,9:31:02,35.11,500,0,0,@,D
AA,20070504,9:31:02,35.12,100,0,0,@,T
AA,20070504,9:31:02,35.12,100,0,0,@,T
AA,20070504,9:31:03,35.13,400,0,0,E,N
AA,20070504,9:31:03,35.12,100,0,0,@,C
AA,20070504,9:31:03,35.12,100,0,0,@,C
AA,20070504,9:31:03,35.12,100,0,0,E,P
AA,20070504,9:31:03,35.12,100,0,0,E,P
AA,20070504,9:31:07,35.13,500,0,0,E,N
AA,20070504,9:31:10,35.13,500,0,0,@,D
AA,20070504,9:31:11,35.13,100,0,0,@,T
AA,20070504,9:31:11,35.13,100,0,0,@,T
AA,20070504,9:31:11,35.13,100,0,0,@,D
AA,20070504,9:31:11,35.13,100,0,0,@,D
AA,20070504,9:31:11,35.13,100,0,0,@,D
AA,20070504,9:31:11,35.13,100,0,0,E,P
AA,20070504,9:31:11,35.13,100,0,0,@,T
AA,20070504,9:31:11,35.13,200,0,0,E,N
AA,20070504,9:31:12,35.12,200,0,0,E,N
AA,20070504,9:31:12,35.14,1200,0,0,E,N
AA,20070504,9:31:12,35.12,100,0,0,E,P
AA,20070504,9:31:12,35.12,100,0,0,E,P
AA,20070504,9:31:12,35.14,100,0,0,@,D
AA,20070504,9:31:12,35.14,100,0,0,@,D
AA,20070504,9:31:12,35.12,200,0,0,E,N
AA,20070504,9:31:12,35.12,100,0,0,E,N
AA,20070504,9:31:12,35.12,100,0,0,E,N
AA,20070504,9:31:13,35.12,200,0,0,F,N
AA,20070504,9:31:13,35.12,200,0,0,@,T
AA,20070504,9:31:13,35.12,100,0,0,@,T
AA,20070504,9:31:13,35.12,100,0,0,E,P
AA,20070504,9:31:13,35.12,100,0,0,E,P
AA,20070504,9:31:17,35.13,500,0,0,@,D
AA,20070504,9:31:17,35.14,100,0,0,E,N
AA,20070504,9:31:17,35.14,100,0,0,E,N
AA,20070504,9:31:18,35.14,1000,0,0,F,N
AA,20070504,9:31:19,35.14,500,0,0,E,N
AA,20070504,9:31:19,35.14,100,0,0,E,N
AA,20070504,9:31:19,35.14,100,0,0,E,N
AA,20070504,9:31:22,35.14,100,0,0,E,N
AA,20070504,9:31:22,35.14,100,0,0,E,N
AA,20070504,9:31:24,35.14,100,0,0,E,N
AA,20070504,9:31:24,35.14,100,0,0,E,N
AA,20070504,9:31:24,35.14,100,0,0,E,N
AA,20070504,9:31:24,35.13,400,0,0,E,N
AA,20070504,9:31:24,35.12,100,0,0,E,N
AA,20070504,9:31:24,35.13,100,0,0,@,D
AA,20070504,9:31:24,35.13,100,0,0,@,D
AA,20070504,9:31:24,35.13,100,0,0,E,P
AA,20070504,9:31:24,35.13,100,0,0,E,P
AA,20070504,9:31:24,35.13,100,0,0,E,P
AA,20070504,9:31:24,35.14,100,0,0,@,C
AA,20070504,9:31:24,35.14,100,0,0,@,C
AA,20070504,9:31:24,35.13,500,0,0,@,D
AA,20070504,9:31:25,35.13,100,0,0,@,T
AA,20070504,9:31:25,35.13,100,0,0,@,C
AA,20070504,9:31:25,35.16,100,0,0,@,D
AA,20070504,9:31:25,35.14,100,0,0,E,N
AA,20070504,9:31:26,35.12,500,0,0,E,N
AA,20070504,9:31:27,35.13,100,0,0,E,N
AA,20070504,9:31:28,35.12,900,0,0,E,N
AA,20070504,9:31:28,35.12,900,0,0,E,N
AA,20070504,9:31:31,35.12,1800,0,0,F,N
AA,20070504,9:31:32,35.12,1300,0,0,E,N
AA,20070504,9:31:32,35.12,100,0,0,E,N
AA,20070504,9:31:32,35.12,100,0,0,E,N
AA,20070504,9:31:33,35.12,200,0,0,E,N
AA,20070504,9:31:33,35.13,100,0,0,@,D
AA,20070504,9:31:33,35.13,200,0,0,E,N
AA,20070504,9:31:33,35.14,100,0,0,E,N
AA,20070504,9:31:33,35.13,100,0,0,@,T
AA,20070504,9:31:33,35.13,100,0,0,@,T
AA,20070504,9:31:33,35.13,100,0,0,E,P
AA,20070504,9:31:33,35.13,100,0,0,E,P
AA,20070504,9:31:33,35.13,100,0,0,@,C
AA,20070504,9:31:33,35.13,100,0,0,@,C
AA,20070504,9:31:33,35.12,500,0,0,E,N
AA,20070504,9:31:34,35.12,300,0,0,E,N
AA,20070504,9:31:34,35.13,100,0,0,E,P
AA,20070504,9:31:34,35.13,100,0,0,E,P
AA,20070504,9:31:43,35.12,500,0,0,@,T
AA,20070504,9:31:45,35.1,100,0,0,@,C
AA,20070504,9:31:45,35.1,100,0,0,@,C
AA,20070504,9:31:45,35.1,100,0,0,@,T
AA,20070504,9:31:45,35.1,100,0,0,@,T
AA,20070504,9:31:46,35.09,100,0,0,@,C
AA,20070504,9:31:46,35.09,100,0,0,E,P
AA,20070504,9:31:46,35.09,100,0,0,E,P
AA,20070504,9:31:50,35.08,200,0,0,E,N
AA,20070504,9:31:57,35.09,800,0,0,E,N
AA,20070504,9:31:57,35.09,100,0,0,E,N
AA,20070504,9:31:57,35.09,100,0,0,E,N
AA,20070504,9:31:57,35.09,100,0,0,E,N
AA,20070504,9:31:58,35.09,100,0,0,E,N
AA,20070504,9:31:58,35.1,100,0,0,E,N
AA,20070504,9:31:59,35.11,100,0,0,E,N
AA,20070504,9:31:59,35.11,100,0,0,E,N
AA,20070504,9:31:59,35.11,100,0,0,@,D
AA,20070504,9:31:59,35.11,100,0,0,@,D
AA,20070504,9:32:00,35.12,100,0,0,F,N
AA,20070504,9:32:01,35.13,1000,0,0,E,N
AA,20070504,9:32:03,35.13,300,0,0,E,N
AA,20070504,9:32:06,35.13,800,0,0,E,N
AA,20070504,9:32:07,35.13,100,0,0,F,N
AA,20070504,9:32:07,35.13,300,0,0,E,N
AA,20070504,9:32:08,35.13,100,0,0,E,N
AA,20070504,9:32:08,35.13,100,0,0,E,N
AA,20070504,9:32:08,35.13,100,0,0,@,T
AA,20070504,9:32:09,35.14,300,0,0,E,N
AA,20070504,9:32:11,35.15,100,0,0,@,T
AA,20070504,9:32:11,35.15,100,0,0,@,T
AA,20070504,9:32:11,35.14,100,0,0,F,P
AA,20070504,9:32:12,35.15,100,0,0,E,N
AA,20070504,9:32:12,35.15,200,0,0,E,N
AA,20070504,9:32:14,35.14,100,0,0,E,P
AA,20070504,9:32:14,35.14,100,0,0,E,P
AA,20070504,9:32:14,35.14,100,0,0,E,P
AA,20070504,9:32:15,35.14,600,0,0,E,N
AA,20070504,9:32:15,35.14,100,0,0,@,C
AA,20070504,9:32:15,35.14,100,0,0,@,C
AA,20070504,9:32:15,35.14,100,0,0,@,T
AA,20070504,9:32:16,35.14,100,0,0,E,N
AA,20070504,9:32:16,35.14,270,0,0,@,D
AA,20070504,9:32:16,35.14,200,0,0,E,N
AA,20070504,9:32:16,35.14,300,0,0,E,N
AA,20070504,9:32:17,35.14,100,0,0,F,N
AA,20070504,9:32:18,35.13,100,0,0,@,T
AA,20070504,9:32:18,35.13,100,0,0,@,T
AA,20070504,9:32:18,35.13,100,0,0,@,T
AA,20070504,9:32:21,35.14,200,0,0,E,N
AA,20070504,9:32:22,35.12,100,0,0,@,T
AA,20070504,9:32:22,35.13,100,0,0,@,T
AA,20070504,9:32:22,35.13,100,0,0,@,T
AA,20070504,9:32:23,35.14,500,0,0,E,N
AA,20070504,9:32:25,35.14,500,0,0,E,N
AA,20070504,9:32:29,35.14,600,0,0,E,N
AA,20070504,9:32:32,35.14,600,0,0,E,N
AA,20070504,9:32:33,35.14,100,0,0,E,N
AA,20070504,9:32:33,35.14,400,0,0,E,N
AA,20070504,9:32:34,35.15,100,0,0,E,N
AA,20070504,9:32:34,35.15,100,0,0,E,N
AA,20070504,9:32:34,35.15,100,0,0,E,N
AA,20070504,9:32:34,35.15,100,0,0,E,N
AA,20070504,9:32:35,35.16,100,0,0,F,N
AA,20070504,9:32:36,35.16,100,0,0,E,N
AA,20070504,9:32:36,35.16,100,0,0,@,T
AA,20070504,9:32:36,35.16,100,0,0,@,T
AA,20070504,9:32:36,35.16,100,0,0,E,N
AA,20070504,9:32:37,35.16,100,0,0,E,N
AA,20070504,9:32:38,35.15,100,0,0,E,N
AA,20070504,9:32:41,35.15,200,0,0,E,N
AA,20070504,9:32:41,35.14,1500,0,0,F,N
AA,20070504,9:32:41,35.15,100,0,0,E,N
AA,20070504,9:32:41,35.14,100,0,0,F,C
AA,20070504,9:32:41,35.14,100,0,0,F,C
AA,20070504,9:32:41,35.14,100,0,0,F,C
AA,20070504,9:32:44,35.15,2000,0,0,E,N
AA,20070504,9:32:46,35.15,100,0,0,E,N
AA,20070504,9:32:46,35.15,100,0,0,E,N
AA,20070504,9:32:52,35.14,1000,0,0,E,N
AA,20070504,9:33:00,35.07,19100,0,0,B,D
AA,20070504,9:33:00,35.14,200,0,0,E,N
AA,20070504,9:33:00,35.14,100,0,0,E,N
AA,20070504,9:33:00,35.14,100,0,0,E,N
AA,20070504,9:33:01,35.14,1100,0,0,E,N
AA,20070504,9:33:01,35.14,1000,0,0,E,N
AA,20070504,9:33:02,35.14,100,0,0,E,N
AA,20070504,9:33:02,35.13,600,0,0,@,T
AA,20070504,9:33:03,35.13,200,0,0,@,T
AA,20070504,9:33:04,35.12,300,0,0,E,N
AA,20070504,9:33:07,35.11,100,0,0,E,N
AA,20070504,9:33:07,35.1,400,0,0,E,N
AA,20070504,9:33:10,35.1,100,0,0,E,P
AA,20070504,9:33:10,35.1,100,0,0,E,P
AA,20070504,9:33:10,35.1,100,0,0,E,P
AA,20070504,9:33:10,35.1,100,0,0,@,T
AA,20070504,9:33:13,35.11,100,0,0,@,D
AA,20070504,9:33:13,35.11,800,0,0,E,N
AA,20070504,9:33:13,35.12,1800,0,0,E,N
AA,20070504,9:33:13,35.13,300,0,0,E,N
AA,20070504,9:33:13,35.14,1300,0,0,E,N
AA,20070504,9:33:13,35.14,200,0,0,E,N
AA,20070504,9:33:13,35.11,100,0,0,E,N
AA,20070504,9:33:13,35.11,100,0,0,E,N
AA,20070504,9:33:14,35.11,700,0,0,E,N
AA,20070504,9:33:14,35.11,100,0,0,E,N
AA,20070504,9:33:14,35.11,400,0,0,E,N
AA,20070504,9:33:14,35.14,100,0,0,E,P
AA,20070504,9:33:14,35.14,100,0,0,E,P
AA,20070504,9:33:14,35.12,100,0,0,E,P
AA,20070504,9:33:14,35.12,100,0,0,E,P
AA,20070504,9:33:14,35.12,100,0,0,@,T
AA,20070504,9:33:14,35.12,100,0,0,@,T
AA,20070504,9:33:14,35.11,100,0,0,@,D
AA,20070504,9:33:14,35.11,100,0,0,@,D
AA,20070504,9:33:14,35.11,500,0,0,E,N
AA,20070504,9:33:14,35.11,100,0,0,@,T
AA,20070504,9:33:14,35.11,200,0,0,E,N
AA,20070504,9:33:14,35.11,100,0,0,@,D
AA,20070504,9:33:14,35.11,100,0,0,E,N
AA,20070504,9:33:14,35.11,200,0,0,E,N
AA,20070504,9:33:14,35.11,1100,0,0,E,N
AA,20070504,9:33:15,35.12,100,0,0,E,P
AA,20070504,9:33:15,35.12,100,0,0,@,T
AA,20070504,9:33:15,35.12,100,0,0,@,T
AA,20070504,9:33:15,35.12,100,0,0,@,T
AA,20070504,9:33:16,35.11,100,0,0,E,N
AA,20070504,9:33:16,35.12,100,0,0,E,N
AA,20070504,9:33:16,35.12,100,0,0,E,N
AA,20070504,9:33:16,35.11,100,0,0,E,P
AA,20070504,9:33:16,35.11,100,0,0,E,P
AA,20070504,9:33:16,35.11,100,0,0,F,C
AA,20070504,9:33:16,35.11,100,0,0,@,T
AA,20070504,9:33:17,35.11,100,0,0,E,N
AA,20070504,9:33:17,35.11,100,0,0,E,P
AA,20070504,9:33:17,35.11,100,0,0,@,T
AA,20070504,9:33:18,35.12,300,0,0,E,N
AA,20070504,9:33:18,35.12,100,0,0,E,N
AA,20070504,9:33:19,35.11,100,0,0,@,T
AA,20070504,9:33:19,35.11,100,0,0,@,T
AA,20070504,9:33:19,35.12,100,0,0,E,P
AA,20070504,9:33:19,35.12,100,0,0,E,N
AA,20070504,9:33:21,35.12,100,0,0,@,T
AA,20070504,9:33:21,35.11,100,0,0,@,T
AA,20070504,9:33:21,35.12,100,0,0,@,T
AA,20070504,9:33:21,35.11,100,0,0,E,P
AA,20070504,9:33:21,35.11,100,0,0,@,T
AA,20070504,9:33:21,35.11,600,0,0,E,N
AA,20070504,9:33:22,35.13,100,0,0,@,T
AA,20070504,9:33:22,35.13,100,0,0,E,P
AA,20070504,9:33:22,35.11,100,0,0,@,C
AA,20070504,9:33:22,35.1,400,0,0,E,N
AA,20070504,9:33:23,35.11,100,0,0,E,N
AA,20070504,9:33:23,35.11,100,0,0,@,T
AA,20070504,9:33:23,35.11,400,0,0,E,N
AA,20070504,9:33:23,35.11,700,0,0,E,N
AA,20070504,9:33:23,35.11,300,0,0,E,N
AA,20070504,9:33:23,35.1,500,0,0,E,N
AA,20070504,9:33:25,35.12,100,0,0,@,T
AA,20070504,9:33:25,35.12,300,0,0,E,N
AA,20070504,9:33:25,35.11,100,0,0,E,P
AA,20070504,9:33:25,35.11,100,0,0,@,T
AA,20070504,9:33:27,35.12,300,0,0,E,N
AA,20070504,9:33:27,35.12,300,0,0,E,N
AA,20070504,9:33:29,35.12,600,0,0,E,N
AA,20070504,9:33:30,35.12,100,0,0,E,N
AA,20070504,9:33:30,35.12,100,0,0,E,P
AA,20070504,9:33:30,35.12,100,0,0,E,N
AA,20070504,9:33:30,35.12,200,0,0,E,N
AA,20070504,9:33:30,35.13,600,0,0,E,N
AA,20070504,9:33:30,35.13,100,0,0,E,P
AA,20070504,9:33:31,35.12,200,0,0,E,N
AA,20070504,9:33:31,35.12,100,0,0,@,T
AA,20070504,9:33:31,35.12,100,0,0,@,T
AA,20070504,9:33:31,35.12,100,0,0,@,T
AA,20070504,9:33:31,35.12,200,0,0,E,N
AA,20070504,9:33:32,35.13,200,0,0,E,N
AA,20070504,9:33:33,35.12,100,0,0,E,N
AA,20070504,9:33:33,35.12,100,0,0,E,N
AA,20070504,9:33:33,35.11,200,0,0,@,D
AA,20070504,9:33:33,35.12,100,0,0,@,T
AA,20070504,9:33:33,35.12,100,0,0,E,P
AA,20070504,9:33:34,35.11,100,0,0,@,T
AA,20070504,9:33:34,35.11,100,0,0,@,T
AA,20070504,9:33:34,35.11,400,0,0,E,N
AA,20070504,9:33:34,35.1,1400,0,0,E,N
AA,20070504,9:33:34,35.11,100,0,0,E,P
AA,20070504,9:33:34,35.11,100,0,0,@,C
AA,20070504,9:33:34,35.11,100,0,0,@,C
AA,20070504,9:33:34,35.11,100,0,0,E,N
AA,20070504,9:33:34,35.1,200,0,0,E,N
AA,20070504,9:33:39,35.11,100,0,0,E,N
AA,20070504,9:33:40,35.11,100,0,0,@,T
AA,20070504,9:33:40,35.12,100,0,0,@,T
AA,20070504,9:33:40,35.11,700,0,0,E,N
AA,20070504,9:33:43,35.1,2000,0,0,E,N
AA,20070504,9:33:43,35.11,100,0,0,E,P
AA,20070504,9:33:45,35.1,1000,0,0,E,N
AA,20070504,9:33:45,35.11,100,0,0,@,T
AA,20070504,9:33:45,35.11,900,0,0,@,T
AA,20070504,9:33:45,35.11,100,0,0,E,P
AA,20070504,9:33:53,35.1,100,0,0,F,C
AA,20070504,9:33:53,35.11,1000,0,0,@,D
AA,20070504,9:33:53,35.1,1700,0,0,F,N
AA,20070504,9:33:53,35.1,700,0,0,E,N
AA,20070504,9:33:54,35.1,100,0,0,E,N
AA,20070504,9:33:54,35.1,100,0,0,E,N
AA,20070504,9:33:54,35.1,1300,0,0,E,N
AA,20070504,9:33:54,35.1,100,0,0,E,N
AA,20070504,9:33:55,35.1,100,0,0,E,N
AA,20070504,9:33:55,35.1,100,0,0,@,T
AA,20070504,9:33:55,35.11,200,0,0,E,N
AA,20070504,9:33:55,35.1,100,0,0,@,T
AA,20070504,9:33:55,35.1,200,0,0,@,T
AA,20070504,9:33:56,35.08,500,0,0,@,T
AA,20070504,9:33:56,35.08,1000,0,0,E,N
AA,20070504,9:33:57,35.08,100,0,0,@,D
AA,20070504,9:33:57,35.08,100,0,0,E,N
AA,20070504,9:33:58,35.07,100,0,0,E,N
AA,20070504,9:33:58,35.07,100,0,0,E,N
AA,20070504,9:33:58,35.07,100,0,0,E,N
AA,20070504,9:34:00,35.07,100,0,0,E,N
AA,20070504,9:34:00,35.07,100,0,0,E,N
AA,20070504,9:34:00,35.07,100,0,0,E,N
AA,20070504,9:34:02,35.07,100,0,0,E,N
AA,20070504,9:34:02,35.07,100,0,0,E,N
AA,20070504,9:34:02,35.07,1500,0,0,E,N
AA,20070504,9:34:02,35.07,100,0,0,E,N
AA,20070504,9:34:03,35.07,100,0,0,E,N
AA,20070504,9:34:03,35.07,100,0,0,E,N
AA,20070504,9:34:03,35.07,300,0,0,E,N
AA,20070504,9:34:03,35.07,100,0,0,E,N
AA,20070504,9:34:04,35.06,100,0,0,E,N
AA,20070504,9:34:04,35.06,100,0,0,@,T
AA,20070504,9:34:04,35.06,100,0,0,@,T
AA,20070504,9:34:04,35.06,100,0,0,@,T
AA,20070504,9:34:04,35.06,100,0,0,@,T
AA,20070504,9:34:04,35.06,100,0,0,E,P
AA,20070504,9:34:05,35.05,100,0,0,E,P
AA,20070504,9:34:05,35.05,200,0,0,@,T
AA,20070504,9:34:06,35.05,1900,0,0,F,N
AA,20070504,9:34:07,35.05,300,0,0,@,T
AA,20070504,9:34:07,35.05,100,0,0,@,T
AA,20070504,9:34:07,35.05,300,0,0,@,T
AA,20070504,9:34:07,35.06,1500,0,0,F,N
AA,20070504,9:34:07,35.05,100,0,0,E,N
AA,20070504,9:34:07,35.05,100,0,0,E,N
AA,20070504,9:34:07,35.05,100,0,0,E,N
AA,20070504,9:34:08,35.05,100,0,0,E,N
AA,20070504,9:34:08,35.05,900,0,0,E,N
AA,20070504,9:34:09,35.06,100,0,0,E,N
AA,20070504,9:34:09,35.06,100,0,0,E,N
AA,20070504,9:34:09,35.06,100,0,0,@,T
AA,20070504,9:34:09,35.06,2200,0,0,E,N
AA,20070504,9:34:09,35.07,700,0,0,E,N
AA,20070504,9:34:09,35.08,2100,0,0,E,N
AA,20070504,9:34:09,35.09,500,0,0,E,N
AA,20070504,9:34:09,35.1,500,0,0,E,N
AA,20070504,9:34:09,35.1,100,0,0,E,N
AA,20070504,9:34:10,35.1,100,0,0,E,N
AA,20070504,9:34:10,35.07,100,0,0,@,T
AA,20070504,9:34:10,35.07,100,0,0,@,T
AA,20070504,9:34:10,35.08,100,0,0,@,T
AA,20070504,9:34:10,35.09,100,0,0,@,T
AA,20070504,9:34:10,35.07,100,0,0,@,D
AA,20070504,9:34:10,35.07,100,0,0,@,D
AA,20070504,9:34:10,35.07,100,0,0,@,D
AA,20070504,9:34:10,35.1,100,0,0,E,N
AA,20070504,9:34:10,35.07,100,0,0,F,P
AA,20070504,9:34:10,35.07,100,0,0,F,P
AA,20070504,9:34:10,35.11,100,0,0,E,P
AA,20070504,9:34:10,35.1,100,0,0,@,T
AA,20070504,9:34:10,35.11,100,0,0,@,T
AA,20070504,9:34:10,35.06,100,0,0,@,C
AA,20070504,9:34:10,35.1,500,0,0,E,N
AA,20070504,9:34:10,35.1,100,0,0,E,N
AA,20070504,9:34:10,35.15,100,0,0,@,T
AA,20070504,9:34:10,35.1,1000,0,0,E,N
AA,20070504,9:34:10,35.1,1400,0,0,@,N
AA,20070504,9:34:11,35.1,100,0,0,E,N
AA,20070504,9:34:11,35.1,1000,0,0,E,N
AA,20070504,9:34:11,35.15,100,0,0,@,T
AA,20070504,9:34:11,35.15,100,0,0,@,T
AA,20070504,9:34:11,35.14,100,0,0,@,T
AA,20070504,9:34:11,35.14,100,0,0,@,T
AA,20070504,9:34:11,35.14,100,0,0,@,T
AA,20070504,9:34:11,35.14,100,0,0,@,T
AA,20070504,9:34:11,35.14,100,0,0,@,T
AA,20070504,9:34:11,35.14,100,0,0,@,T
AA,20070504,9:34:11,35.13,100,0,0,@,T
AA,20070504,9:34:11,35.13,100,0,0,@,T
AA,20070504,9:34:11,35.13,100,0,0,@,T
AA,20070504,9:34:11,35.13,100,0,0,@,T
AA,20070504,9:34:11,35.12,100,0,0,@,T
AA,20070504,9:34:11,35.12,100,0,0,@,T
AA,20070504,9:34:11,35.1,500,0,0,E,N
AA,20070504,9:34:11,35.1,200,0,0,E,N
AA,20070504,9:34:11,35.1,100,0,0,E,N
AA,20070504,9:34:11,35.1,1000,0,0,E,N
AA,20070504,9:34:11,35.1,100,0,0,@,N
AA,20070504,9:34:11,35.1,200,0,0,E,N
AA,20070504,9:34:11,35.1,100,0,0,E,N
AA,20070504,9:34:11,35.11,100,0,0,@,T
AA,20070504,9:34:11,35.12,100,0,0,E,P
AA,20070504,9:34:11,35.12,100,0,0,E,N
AA,20070504,9:34:11,35.12,100,0,0,E,P
AA,20070504,9:34:11,35.12,100,0,0,E,P
AA,20070504,9:34:11,35.12,100,0,0,E,P
AA,20070504,9:34:11,35.12,100,0,0,E,P
AA,20070504,9:34:11,35.12,100,0,0,E,P
AA,20070504,9:34:11,35.12,100,0,0,@,D
AA,20070504,9:34:11,35.12,100,0,0,@,D
AA,20070504,9:34:11,35.12,100,0,0,@,T
AA,20070504,9:34:11,35.12,100,0,0,E,N
AA,20070504,9:34:11,35.12,100,0,0,E,N
AA,20070504,9:34:12,35.12,100,0,0,@,C
AA,20070504,9:34:12,35.12,200,0,0,F,N
