 
                                                                                                                                                                                                                                                                
 
SYMBOL        DATE      TIME       PRICE     G127    CORR    COND    EX      SIZE
  AA      20070504    11:15:09    35.2700      0       0      E      P        100
  AA      20070504    11:15:09    35.2700      0       0      @      T        100
  AA      20070504    11:15:09    35.2700      0       0      @      T        100
  AA      20070504    11:15:09    35.2700      0       0      @      T        100
  AA      20070504    11:15:09    35.2700      0       0      E      N        300
  AA      20070504    11:15:09    35.2700      0       0      E      N       1100
  AA      20070504    11:15:10    35.2700      0       0      E      N        100
  AA      20070504    11:15:10    35.2800      0       0      @      T        200
  AA      20070504    11:15:10    35.2800      0       0      @      T        200
  AA      20070504    11:15:10    35.2800      0       0      @      T        100
  AA      20070504    11:15:10    35.2800      0       0      @      T        200
  AA      20070504    11:15:11    35.2800      0       0      F      N       2500
  AA      20070504    11:15:11    35.2700      0       0      E      N        200
  AA      20070504    11:15:12    35.2700      0       0      F      N        200
  AA      20070504    11:15:14    35.2700      0       0      E      P        200
  AA      20070504    11:15:14    35.2700      0       0      E      P        100
  AA      20070504    11:15:14    35.2700      0       0      E      P        100
  AA      20070504    11:15:14    35.2700      0       0      E      P        100
  AA      20070504    11:15:14    35.2700      0       0      E      P        100
  AA      20070504    11:15:14    35.2700      0       0      E      P        100
  AA      20070504    11:15:17    35.2700      0       0      E      N       1000
  AA      20070504    11:15:21    35.2800      0       0      @      D        100
  AA      20070504    11:15:21    35.2700      0       0      E      N        100
  AA      20070504    11:15:22    35.2800      0       0      @      D        200
  AA      20070504    11:15:22    35.2700      0       0      E      N        200
  AA      20070504    11:15:23    35.2700      0       0      E      N        400
  AA      20070504    11:15:27    35.2800      0       0      F      N       1300
  AA      20070504    11:15:30    35.2700      0       0      E      N        800
  AA      20070504    11:15:31    35.2800      0       0      E      N        100
  AA      20070504    11:15:33    35.2700      0       0      E      N        300
  AA      20070504    11:15:33    35.2700      0       0      E      N        100
  AA      20070504    11:15:38    35.2700      0       0      @      T        100
  AA      20070504    11:15:38    35.2700      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      E      N        900
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:41    35.2800      0       0      @      T        400
  AA      20070504    11:15:41    35.2800      0       0      @      T        100
  AA      20070504    11:15:42    35.2800      0       0      @      T        100
  AA      20070504    11:15:42    35.2800      0       0      @      T        100
  AA      20070504    11:15:42    35.2800      0       0      @      T        100
  AA      20070504    11:15:42    35.2800      0       0      @      T        100
  AA      20070504    11:15:42    35.2800      0       0      E      N        100
  AA      20070504    11:15:42    35.2800      0       0      E      N        100
  AA      20070504    11:15:42    35.2800      0       0      E      N        100
  AA      20070504    11:15:43    35.2800      0       0      E      N        100
  AA      20070504    11:15:43    35.2800      0       0      E      N        500
  AA      20070504    11:15:43    35.2800      0       0      E      P        100
  AA      20070504    11:15:43    35.2800      0       0      E      P        100
  AA      20070504    11:15:43    35.2800      0       0      @      T        100
  AA      20070504    11:15:43    35.2800      0       0      @      T        100
  AA      20070504    11:15:43    35.2800      0       0      @      T        100
  AA      20070504    11:15:43    35.2800      0       0      @      T        100
  AA      20070504    11:15:57    35.2700      0       0      @      T        100
  AA      20070504    11:15:57    35.2800      0       0      @      T        100
  AA      20070504    11:15:57    35.2800      0       0      @      T        100
  AA      20070504    11:15:57    35.2800      0       0      @      T        100
  AA      20070504    11:15:57    35.2800      0       0      @      T        100
  AA      20070504    11:15:58    35.2700      0       0      @      T        100
  AA      20070504    11:15:58    35.2700      0       0      @      T        100
  AA      20070504    11:15:58    35.2700      0       0      @      T        100
  AA      20070504    11:15:58    35.2700      0       0      @      T        100
  AA      20070504    11:15:58    35.2800      0       0      F      N       1400
  AA      20070504    11:15:59    35.2800      0       0      E      N       1300
  AA      20070504    11:15:59    35.2800      0       0      @      T        100
  AA      20070504    11:15:59    35.2800      0       0      @      T        100
  AA      20070504    11:15:59    35.2800      0       0      @      T        200
  AA      20070504    11:15:59    35.2800      0       0      E      P        100
  AA      20070504    11:15:59    35.2800      0       0      E      P        100
  AA      20070504    11:15:59    35.2800      0       0      E      P        100
  AA      20070504    11:15:59    35.2800      0       0      E      P        100
  AA      20070504    11:15:59    35.2800      0       0      E      P        200
  AA      20070504    11:16:00    35.2800      0       0      @      T        100
  AA      20070504    11:16:00    35.2800      0       0      @      T        100
  AA      20070504    11:16:00    35.2800      0       0      E      N        100
  AA      20070504    11:16:05    35.2900      0       0      @      C        100
  AA      20070504    11:16:05    35.2900      0       0      @      C        100
  AA      20070504    11:16:05    35.2900      0       0      E      N        400
  AA      20070504    11:16:05    35.3000      0       0      E      N       1000
  AA      20070504    11:16:05    35.3000      0       0      @      T        100
  AA      20070504    11:16:05    35.3000      0       0      @      T        500
  AA      20070504    11:16:06    35.3000      0       0      @      T        100
  AA      20070504    11:16:06    35.3000      0       0      E      N       1400
  AA      20070504    11:16:07    35.3100      0       0      @      T        100
  AA      20070504    11:16:07    35.3100      0       0      E      N        100
  AA      20070504    11:16:07    35.3100      0       0      @      T       1200
  AA      20070504    11:16:07    35.3100      0       0      @      T        100
  AA      20070504    11:16:09    35.3100      0       0      @      T        100
  AA      20070504    11:16:09    35.3100      0       0      @      T        100
  AA      20070504    11:16:09    35.3100      0       0      @      T        100
  AA      20070504    11:16:09    35.3000      0       0      E      N       1000
  AA      20070504    11:16:10    35.3100      0       0      @      T        100
  AA      20070504    11:16:11    35.3000      0       0      E      N        100
  AA      20070504    11:16:12    35.3100      0       0      @      T        100
  AA      20070504    11:16:12    35.3100      0       0      @      T        300
  AA      20070504    11:16:12    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      @      D       1000
  AA      20070504    11:16:13    35.3100      0       0      E      N        200
  AA      20070504    11:16:13    35.3100      0       0      E      N        200
  AA      20070504    11:16:13    35.3100      0       0      E      N        700
  AA      20070504    11:16:13    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      @      D        100
  AA      20070504    11:16:13    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      @      T        100
  AA      20070504    11:16:13    35.3100      0       0      E      P        100
  AA      20070504    11:16:13    35.3100      0       0      E      P        100
  AA      20070504    11:16:14    35.3100      0       0      @      T        200
  AA      20070504    11:16:14    35.3100      0       0      @      T        100
  AA      20070504    11:16:14    35.3100      0       0      @      T        100
  AA      20070504    11:16:14    35.3100      0       0      @      T        100
  AA      20070504    11:16:14    35.3100      0       0      @      T        200
  AA      20070504    11:16:14    35.3100      0       0      @      T        100
  AA      20070504    11:16:14    35.3100      0       0      @      T        100
  AA      20070504    11:16:14    35.3100      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        200
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        300
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        500
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      T        200
  AA      20070504    11:16:14    35.3200      0       0      @      T        300
  AA      20070504    11:16:14    35.3200      0       0      @      T        100
  AA      20070504    11:16:14    35.3200      0       0      @      D        100
  AA      20070504    11:16:14    35.3200      0       0      E      P        200
  AA      20070504    11:16:14    35.3200      0       0      E      P        100
  AA      20070504    11:16:14    35.3200      0       0      E      P        100
  AA      20070504    11:16:14    35.3200      0       0      E      P        200
  AA      20070504    11:16:14    35.3200      0       0      @      D        100
  AA      20070504    11:16:14    35.3100      0       0      E      N        200
  AA      20070504    11:16:14    35.3200      0       0      E      N       1400
  AA      20070504    11:16:14    35.3200      0       0      E      N        300
  AA      20070504    11:16:14    35.3300      0       0      E      N        300
  AA      20070504    11:16:18    35.3200      0       0      E      N       1000
  AA      20070504    11:16:18    35.3200      0       0      E      N        500
  AA      20070504    11:16:19    35.3200      0       0      @      D       1000
  AA      20070504    11:16:21    35.3200      0       0      E      N        200
  AA      20070504    11:16:22    35.3300      0       0      E      P        100
  AA      20070504    11:16:26    35.3200      0       0      @      T        100
  AA      20070504    11:16:26    35.3200      0       0      @      T        100
  AA      20070504    11:16:26    35.3200      0       0      @      T        100
  AA      20070504    11:16:26    35.3200      0       0      @      T        100
  AA      20070504    11:16:26    35.3200      0       0      @      T        100
  AA      20070504    11:16:26    35.3300      0       0      E      N       2500
  AA      20070504    11:16:26    35.3200      0       0      E      N        400
  AA      20070504    11:16:28    35.3199      0       0      @      D        100
  AA      20070504    11:16:29    35.3200      0       0      @      T        200
  AA      20070504    11:16:30    35.3200      0       0      E      N        100
  AA      20070504    11:16:34    35.3200      0       0      @      T        100
  AA      20070504    11:16:34    35.3200      0       0      @      T        100
  AA      20070504    11:16:37    35.3300      0       0      E      N       7300
  AA      20070504    11:16:37    35.3300      0       0      @      T       2000
  AA      20070504    11:16:37    35.3300      0       0      @      T        500
  AA      20070504    11:16:37    35.3300      0       0      @      T        100
  AA      20070504    11:16:37    35.3300      0       0      @      T        100
  AA      20070504    11:16:37    35.3300      0       0      @      T        200
  AA      20070504    11:16:37    35.3400      0       0      @      T        200
  AA      20070504    11:16:37    35.3400      0       0      @      T        100
  AA      20070504    11:16:38    35.3400      0       0      E      N        200
  AA      20070504    11:16:39    35.3300      0       0      E      P        100
  AA      20070504    11:16:39    35.3300      0       0      @      T        100
  AA      20070504    11:16:39    35.3300      0       0      @      T        100
  AA      20070504    11:16:39    35.3300      0       0      @      T        100
  AA      20070504    11:16:39    35.3300      0       0      E      P        100
  AA      20070504    11:16:39    35.3300      0       0      E      P        100
  AA      20070504    11:16:39    35.3300      0       0      E      P        100
  AA      20070504    11:16:40    35.3300      0       0      E      P        100
  AA      20070504    11:16:40    35.3300      0       0      E      P        100
  AA      20070504    11:16:40    35.3300      0       0      E      P        200
  AA      20070504    11:16:40    35.3300      0       0      E      P        100
  AA      20070504    11:16:40    35.3300      0       0      E      P        100
  AA      20070504    11:16:40    35.3300      0       0      E      P        100
  AA      20070504    11:16:40    35.3300      0       0      E      P        100
  AA      20070504    11:16:40    35.3300      0       0      E      N       1500
  AA      20070504    11:16:42    35.3300      0       0      E      N        500
  AA      20070504    11:16:46    35.3400      0       0      @      T        200
  AA      20070504    11:16:46    35.3400      0       0      @      T        200
  AA      20070504    11:16:46    35.3400      0       0      @      T        200
  AA      20070504    11:16:46    35.3400      0       0      @      T        200
  AA      20070504    11:16:46    35.3400      0       0      F      N       1800
  AA      20070504    11:16:46    35.3400      0       0      @      T        100
  AA      20070504    11:16:46    35.3400      0       0      @      T        100
  AA      20070504    11:16:47    35.3400      0       0      E      N        300
  AA      20070504    11:16:47    35.3400      0       0      E      N        500
  AA      20070504    11:16:49    35.3400      0       0      E      N        100
  AA      20070504    11:16:56    35.3500      0       0      E      N        600
  AA      20070504    11:16:56    35.3400      0       0      E      N        400
  AA      20070504    11:17:01    35.3500      0       0      @      T        100
  AA      20070504    11:17:01    35.3500      0       0      @      T        100
  AA      20070504    11:17:01    35.3500      0       0      @      T        100
  AA      20070504    11:17:01    35.3500      0       0      @      T        100
  AA      20070504    11:17:01    35.3500      0       0      @      T        100
  AA      20070504    11:17:01    35.3500      0       0      E      P        100
  AA      20070504    11:17:01    35.3500      0       0      E      P        100
  AA      20070504    11:17:01    35.3500      0       0      E      P        100
  AA      20070504    11:17:01    35.3500      0       0      E      P        100
  AA      20070504    11:17:01    35.3500      0       0      E      P        100
  AA      20070504    11:17:02    35.3500      0       0      F      N       1400
  AA      20070504    11:17:03    35.3400      0       0      E      N        500
  AA      20070504    11:17:04    35.3500      0       0      @      T        100
  AA      20070504    11:17:04    35.3400      0       0      E      N        600
  AA      20070504    11:17:07    35.3500      0       0      E      N        300
  AA      20070504    11:17:18    35.3500      0       0      F      N       2000
  AA      20070504    11:17:26    35.3400      0       0      E      N        700
  AA      20070504    11:17:26    35.3400      0       0      @      T        100
  AA      20070504    11:17:26    35.3400      0       0      @      T        100
  AA      20070504    11:17:34    35.3400      0       0      E      N        100
  AA      20070504    11:17:34    35.3500      0       0      E      P        200
  AA      20070504    11:17:34    35.3500      0       0      E      P        100
  AA      20070504    11:17:34    35.3500      0       0      E      P        100
  AA      20070504    11:17:34    35.3500      0       0      E      P        100
  AA      20070504    11:17:34    35.3500      0       0      E      P        100
  AA      20070504    11:17:34    35.3500      0       0      F      N       1600
  AA      20070504    11:17:34    35.3500      0       0      E      P        400
  AA      20070504    11:17:34    35.3500      0       0      E      P        100
  AA      20070504    11:17:50    35.3600      0       0      @      T        100
  AA      20070504    11:17:50    35.3600      0       0      @      T        800
  AA      20070504    11:17:50    35.3600      0       0      @      T        100
  AA      20070504    11:17:50    35.3600      0       0      F      N        600
  AA      20070504    11:17:51    35.3600      0       0      E      N        300
  AA      20070504    11:17:51    35.3700      0       0      @      T        100
  AA      20070504    11:17:51    35.3700      0       0      @      T        100
  AA      20070504    11:17:51    35.3700      0       0      E      P        100
  AA      20070504    11:17:51    35.3700      0       0      E      N        300
  AA      20070504    11:17:52    35.3700      0       0      E      N        100
  AA      20070504    11:17:52    35.3700      0       0      @      D        400
  AA      20070504    11:17:59    35.3600      0       0      E      N        200
  AA      20070504    11:18:04    35.3700      0       0      F      N        300
  AA      20070504    11:18:13    35.3700      0       0      E      P        300
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      @      T        100
  AA      20070504    11:18:14    35.3600      0       0      E      N       1000
  AA      20070504    11:18:14    35.3600      0       0      E      N       3400
  AA      20070504    11:18:14    35.3600      0       0      @      D        100
  AA      20070504    11:18:14    35.3600      0       0      @      D        100
  AA      20070504    11:18:15    35.3600      0       0      E      P        100
  AA      20070504    11:18:15    35.3600      0       0      E      P        100
  AA      20070504    11:18:15    35.3600      0       0      E      P        100
  AA      20070504    11:18:15    35.3500      0       0      E      P        100
  AA      20070504    11:18:15    35.3500      0       0      E      P        100
  AA      20070504    11:18:15    35.3500      0       0      E      N        800
  AA      20070504    11:18:16    35.3500      0       0      E      N       4300
  AA      20070504    11:18:16    35.3500      0       0      @      T        100
  AA      20070504    11:18:18    35.3400      0       0      E      N        100
  AA      20070504    11:18:18    35.3400      0       0      E      N        100
  AA      20070504    11:18:18    35.3400      0       0      @      T        100
  AA      20070504    11:18:18    35.3400      0       0      @      T        100
  AA      20070504    11:18:18    35.3400      0       0      E      N        100
  AA      20070504    11:18:18    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:19    35.3400      0       0      E      N        600
  AA      20070504    11:18:19    35.3400      0       0      E      N        100
  AA      20070504    11:18:37    35.3400      0       0      E      P        100
  AA      20070504    11:18:51    35.3300      0       0      E      N       1000
  AA      20070504    11:18:51    35.3400      0       0      E      N        100
  AA      20070504    11:18:52    35.3400      0       0      @      D        300
  AA      20070504    11:18:55    35.3400      0       0      @      T        100
  AA      20070504    11:18:55    35.3400      0       0      @      D        400
  AA      20070504    11:18:55    35.3400      0       0      @      D        100
  AA      20070504    11:18:56    35.3400      0       0      @      T        100
  AA      20070504    11:18:56    35.3400      0       0      @      T        400
  AA      20070504    11:18:58    35.3400      0       0      @      T        100
  AA      20070504    11:18:58    35.3400      0       0      @      T        200
  AA      20070504    11:18:58    35.3400      0       0      @      T        100
  AA      20070504    11:18:58    35.3400      0       0      @      T        100
  AA      20070504    11:18:58    35.3400      0       0      @      T        100
  AA      20070504    11:18:58    35.3400      0       0      E      N        100
  AA      20070504    11:18:58    35.3400      0       0      E      N        100
  AA      20070504    11:18:59    35.3400      0       0      E      N        100
  AA      20070504    11:18:59    35.3400      0       0      E      N        100
  AA      20070504    11:19:00    35.3400      0       0      E      N        100
  AA      20070504    11:19:00    35.3400      0       0      @      T        100
  AA      20070504    11:19:00    35.3400      0       0      @      T        100
  AA      20070504    11:19:00    35.3400      0       0      E      N        100
  AA      20070504    11:19:00    35.3500      0       0      E      P        100
  AA      20070504    11:19:02    35.3400      0       0      @      T        100
  AA      20070504    11:19:02    35.3400      0       0      @      T        100
  AA      20070504    11:19:02    35.3400      0       0      @      T        100
  AA      20070504    11:19:02    35.3400      0       0      @      T        100
  AA      20070504    11:19:13    35.3400      0       0      E      P        100
  AA      20070504    11:19:13    35.3400      0       0      E      P        100
  AA      20070504    11:19:13    35.3400      0       0      @      T        100
  AA      20070504    11:19:13    35.3400      0       0      @      T        100
  AA      20070504    11:19:13    35.3400      0       0      @      T        100
  AA      20070504    11:19:13    35.3400      0       0      @      T        100
  AA      20070504    11:19:13    35.3400      0       0      @      T        200
  AA      20070504    11:19:13    35.3400      0       0      @      T        100
  AA      20070504    11:19:14    35.3400      0       0      @      D        100
  AA      20070504    11:19:14    35.3400      0       0      @      D        100
  AA      20070504    11:19:14    35.3400      0       0      @      D        100
  AA      20070504    11:19:14    35.3400      0       0      @      D        100
  AA      20070504    11:19:14    35.3400      0       0      F      N        300
  AA      20070504    11:19:17    35.3400      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      N        100
  AA      20070504    11:19:27    35.3300      0       0      @      T        100
  AA      20070504    11:19:27    35.3300      0       0      @      T        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:27    35.3300      0       0      E      P        100
  AA      20070504    11:19:28    35.3300      0       0      E      N       1500
  AA      20070504    11:19:29    35.3200      0       0      E      N        100
  AA      20070504    11:19:29    35.3200      0       0      E      N        100
  AA      20070504    11:19:29    35.3200      0       0      E      N        100
  AA      20070504    11:19:29    35.3200      0       0      E      N        100
  AA      20070504    11:19:29    35.3200      0       0      E      N        100
  AA      20070504    11:19:29    35.3200      0       0      E      N        200
  AA      20070504    11:19:29    35.3200      0       0      E      N        100
  AA      20070504    11:19:29    35.3200      0       0      E      N        100
  AA      20070504    11:19:29    35.3200      0       0      @      T        100
  AA      20070504    11:19:30    35.3200      0       0      E      N        400
  AA      20070504    11:19:30    35.3200      0       0      @      N        500
  AA      20070504    11:19:35    35.3200      0       0      E      N        100
  AA      20070504    11:19:40    35.3100      0       0      F      N        200
  AA      20070504    11:19:41    35.3200      0       0      @      D        100
  AA      20070504    11:19:42    35.3100      0       0      E      N        100
  AA      20070504    11:19:45    35.3100      0       0      E      N        200
  AA      20070504    11:19:48    35.3200      0       0      @      D        200
  AA      20070504    11:19:50    35.3200      0       0      @      D        200
  AA      20070504    11:19:53    35.3100      0       0      @      N       2400
  AA      20070504    11:19:54    35.3100      0       0      E      N        500
  AA      20070504    11:19:57    35.3100      0       0      E      P        100
  AA      20070504    11:20:01    35.3000      0       0      E      N        100
  AA      20070504    11:20:04    35.3100      0       0      E      N       3100
  AA      20070504    11:20:04    35.3100      0       0      @      T        100
  AA      20070504    11:20:04    35.3100      0       0      @      T        500
  AA      20070504    11:20:04    35.3100      0       0      @      T        100
  AA      20070504    11:20:04    35.3200      0       0      E      N       3600
  AA      20070504    11:20:04    35.3300      0       0      E      N       4400
  AA      20070504    11:20:04    35.3100      0       0      E      P        100
  AA      20070504    11:20:04    35.3400      0       0      E      N       6500
  AA      20070504    11:20:05    35.3200      0       0      @      T        100
  AA      20070504    11:20:05    35.3200      0       0      @      T        100
  AA      20070504    11:20:05    35.3200      0       0      @      T        100
  AA      20070504    11:20:05    35.3300      0       0      @      T        100
  AA      20070504    11:20:05    35.3300      0       0      @      T        100
  AA      20070504    11:20:05    35.3300      0       0      @      T        100
  AA      20070504    11:20:05    35.3300      0       0      @      T        300
  AA      20070504    11:20:05    35.3300      0       0      @      T        100
  AA      20070504    11:20:05    35.3200      0       0      F      P        100
  AA      20070504    11:20:05    35.3200      0       0      F      P        100
  AA      20070504    11:20:05    35.3400      0       0      @      T        100
  AA      20070504    11:20:05    35.3400      0       0      F      P        100
  AA      20070504    11:20:05    35.3400      0       0      F      P        100
  AA      20070504    11:20:05    35.3400      0       0      E      P        100
  AA      20070504    11:20:05    35.3400      0       0      E      P        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        900
  AA      20070504    11:20:05    35.3500      0       0      @      T        200
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        200
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3400      0       0      E      N        200
  AA      20070504    11:20:05    35.3500      0       0      @      T        100
  AA      20070504    11:20:05    35.3400      0       0      E      N        100
  AA      20070504    11:20:05    35.3400      0       0      E      N        200
  AA      20070504    11:20:06    35.3500      0       0      E      N       1000
  AA      20070504    11:20:06    35.3500      0       0      @      T        600
  AA      20070504    11:20:06    35.3500      0       0      @      T        500
  AA      20070504    11:20:06    35.3500      0       0      @      T        100
  AA      20070504    11:20:06    35.3500      0       0      @      T        100
  AA      20070504    11:20:06    35.3500      0       0      @      T        100
  AA      20070504    11:20:06    35.3500      0       0      @      T        100
  AA      20070504    11:20:06    35.3500      0       0      @      T        100
  AA      20070504    11:20:06    35.3500      0       0      @      T        100
  AA      20070504    11:20:06    35.3500      0       0      @      T        100
  AA      20070504    11:20:06    35.3500      0       0      E      N        100
  AA      20070504    11:20:06    35.3500      0       0      E      N        100
  AA      20070504    11:20:06    35.3500      0       0      E      N        100
  AA      20070504    11:20:06    35.3500      0       0      E      N        100
  AA      20070504    11:20:06    35.3500      0       0      F      N        200
  AA      20070504    11:20:07    35.3500      0       0      E      N        100
  AA      20070504    11:20:09    35.3500      0       0      @      T        300
  AA      20070504    11:20:09    35.3500      0       0      E      N        300
  AA      20070504    11:20:09    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        500
  AA      20070504    11:20:10    35.3500      0       0      @      T       3500
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      D        100
  AA      20070504    11:20:10    35.3500      0       0      @      D        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:10    35.3500      0       0      @      T        100
  AA      20070504    11:20:11    35.3400      0       0      E      N        700
  AA      20070504    11:20:11    35.3500      0       0      E      P        100
  AA      20070504    11:20:11    35.3500      0       0      E      P        100
  AA      20070504    11:20:11    35.3500      0       0      E      P        100
  AA      20070504    11:20:11    35.3500      0       0      E      P        100
  AA      20070504    11:20:15    35.3400      0       0      E      N        500
  AA      20070504    11:20:15    35.3400      0       0      @      T        100
  AA      20070504    11:20:15    35.3400      0       0      @      T        100
  AA      20070504    11:20:15    35.3400      0       0      @      T        100
  AA      20070504    11:20:15    35.3400      0       0      @      D        100
  AA      20070504    11:20:15    35.3400      0       0      @      T        100
  AA      20070504    11:20:15    35.3400      0       0      @      T        100
  AA      20070504    11:20:15    35.3400      0       0      @      T        100
  AA      20070504    11:20:15    35.3400      0       0      @      T        100
  AA      20070504    11:20:15    35.3400      0       0      E      P        100
  AA      20070504    11:20:15    35.3400      0       0      E      P        100
  AA      20070504    11:20:15    35.3400      0       0      E      N        300
  AA      20070504    11:20:16    35.3300      0       0      @      T        100
  AA      20070504    11:20:16    35.3300      0       0      @      T        200
  AA      20070504    11:20:16    35.3300      0       0      @      T        200
  AA      20070504    11:20:16    35.3200      0       0      @      T        100
  AA      20070504    11:20:17    35.3200      0       0      E      N        100
  AA      20070504    11:20:17    35.3200      0       0      E      N       1400
  AA      20070504    11:20:17    35.3200      0       0      E      N        100
  AA      20070504    11:20:17    35.3200      0       0      E      N        100
  AA      20070504    11:20:17    35.3200      0       0      E      N        100
  AA      20070504    11:20:17    35.3200      0       0      E      N        100
  AA      20070504    11:20:17    35.3300      0       0      E      P        100
  AA      20070504    11:20:17    35.3200      0       0      @      T        200
  AA      20070504    11:20:17    35.3200      0       0      @      T        100
  AA      20070504    11:20:17    35.3200      0       0      @      T        100
  AA      20070504    11:20:17    35.3200      0       0      E      N        400
  AA      20070504    11:20:17    35.3100      0       0      E      N        500
  AA      20070504    11:20:17    35.3200      0       0      @      T        100
  AA      20070504    11:20:17    35.3200      0       0      @      T        100
  AA      20070504    11:20:17    35.3200      0       0      @      T        200
  AA      20070504    11:20:17    35.3200      0       0      @      T        100
  AA      20070504    11:20:17    35.3200      0       0      @      T        100
  AA      20070504    11:20:17    35.3200      0       0      E      P        100
  AA      20070504    11:20:18    35.3200      0       0      E      P        100
  AA      20070504    11:20:18    35.3200      0       0      E      P        100
  AA      20070504    11:20:18    35.3200      0       0      F      N        200
  AA      20070504    11:20:18    35.3200      0       0      E      N        100
  AA      20070504    11:20:18    35.3200      0       0      E      N        200
  AA      20070504    11:20:18    35.3300      0       0      E      N        600
  AA      20070504    11:20:18    35.3200      0       0      @      C        100
  AA      20070504    11:20:18    35.3200      0       0      @      C        100
  AA      20070504    11:20:18    35.3200      0       0      E      P        100
  AA      20070504    11:20:18    35.3300      0       0      E      P        100
  AA      20070504    11:20:18    35.3300      0       0      E      P        100
  AA      20070504    11:20:18    35.3300      0       0      E      P        100
  AA      20070504    11:20:19    35.3200      0       0      E      N        100
  AA      20070504    11:20:20    35.3200      0       0      E      N        100
  AA      20070504    11:20:20    35.3200      0       0      @      T        100
