"","SYMBOL","DATE","TIME","PRICE","SIZE","G127","CORR","COND","EX"
"5763","AA",20070504,"10:36:12",35.36,100,0,0,"E","P"
"5764","AA",20070504,"10:36:12",35.36,100,0,0,"E","P"
"5765","AA",20070504,"10:36:12",35.36,100,0,0,"E","P"
"5778","AA",20070504,"10:36:20",35.35,100,0,0,"E","P"
"5784","AA",20070504,"10:36:24",35.35,100,0,0,"E","P"
"5797","AA",20070504,"10:36:36",35.35,100,0,0,"E","P"
"5802","AA",20070504,"10:37:10",35.36,100,0,0,"E","P"
"5804","AA",20070504,"10:37:18",35.35,100,0,0,"E","P"
"5805","AA",20070504,"10:37:18",35.35,100,0,0,"E","P"
"5811","AA",20070504,"10:37:34",35.36,100,0,0,"E","P"
"5812","AA",20070504,"10:37:34",35.36,100,0,0,"E","P"
"5813","AA",20070504,"10:37:34",35.36,100,0,0,"E","P"
"5814","AA",20070504,"10:37:34",35.36,100,0,0,"E","P"
"5818","AA",20070504,"10:37:49",35.35,200,0,0,"E","P"
"5819","AA",20070504,"10:37:49",35.35,100,0,0,"E","P"
"5820","AA",20070504,"10:37:49",35.35,100,0,0,"E","P"
"5826","AA",20070504,"10:37:50",35.35,100,0,0,"E","P"
"5859","AA",20070504,"10:38:05",35.35,100,0,0,"E","P"
"5860","AA",20070504,"10:38:05",35.35,100,0,0,"E","P"
"5861","AA",20070504,"10:38:05",35.35,200,0,0,"E","P"
"5865","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5866","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5867","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5868","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5869","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5870","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5871","AA",20070504,"10:38:19",35.36,800,0,0,"E","P"
"5882","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5883","AA",20070504,"10:38:19",35.36,400,0,0,"E","P"
"5893","AA",20070504,"10:38:19",35.35,100,0,0,"E","P"
"5894","AA",20070504,"10:38:19",35.35,100,0,0,"E","P"
"5895","AA",20070504,"10:38:19",35.35,100,0,0,"E","P"
"5896","AA",20070504,"10:38:19",35.35,100,0,0,"E","P"
"5897","AA",20070504,"10:38:19",35.35,100,0,0,"E","P"
"5898","AA",20070504,"10:38:19",35.35,100,0,0,"E","P"
"5899","AA",20070504,"10:38:19",35.36,100,0,0,"E","P"
"5903","AA",20070504,"10:38:21",35.36,100,0,0,"E","P"
"5904","AA",20070504,"10:38:21",35.36,100,0,0,"E","P"
"5905","AA",20070504,"10:38:21",35.36,100,0,0,"E","P"
"5906","AA",20070504,"10:38:21",35.36,100,0,0,"E","P"
"5907","AA",20070504,"10:38:21",35.36,100,0,0,"E","P"
"5936","AA",20070504,"10:39:19",35.34,100,0,0,"E","P"
"5937","AA",20070504,"10:39:19",35.34,100,0,0,"E","P"
"5938","AA",20070504,"10:39:19",35.34,100,0,0,"E","P"
"5939","AA",20070504,"10:39:19",35.34,200,0,0,"E","P"
"6002","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6003","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6004","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6005","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6006","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6007","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6008","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6009","AA",20070504,"10:40:13",35.32,100,0,0,"E","P"
"6010","AA",20070504,"10:40:13",35.32,400,0,0,"E","P"
"6011","AA",20070504,"10:40:13",35.32,300,0,0,"E","P"
"6013","AA",20070504,"10:40:19",35.32,100,0,0,"E","P"
"6014","AA",20070504,"10:40:19",35.32,100,0,0,"E","P"
"6015","AA",20070504,"10:40:19",35.32,100,0,0,"E","P"
"6016","AA",20070504,"10:40:19",35.32,100,0,0,"E","P"
"6017","AA",20070504,"10:40:19",35.32,100,0,0,"E","P"
"6018","AA",20070504,"10:40:19",35.32,100,0,0,"E","P"
"6046","AA",20070504,"10:40:22",35.33,100,0,0,"E","P"
"6047","AA",20070504,"10:40:22",35.33,100,0,0,"E","P"
"6048","AA",20070504,"10:40:22",35.33,100,0,0,"E","P"
"6056","AA",20070504,"10:40:25",35.34,100,0,0,"E","P"
"6057","AA",20070504,"10:40:25",35.34,100,0,0,"E","P"
"6070","AA",20070504,"10:40:40",35.33,100,0,0,"E","P"
"6106","AA",20070504,"10:41:14",35.29,100,0,0,"E","P"
"6153","AA",20070504,"10:41:40",35.26,100,0,0,"E","P"
"6154","AA",20070504,"10:41:40",35.26,100,0,0,"E","P"
"6155","AA",20070504,"10:41:40",35.26,500,0,0,"E","P"
"6160","AA",20070504,"10:41:40",35.26,100,0,0,"E","P"
"6162","AA",20070504,"10:41:43",35.26,400,0,0,"E","P"
"6165","AA",20070504,"10:41:44",35.26,100,0,0,"E","P"
"6173","AA",20070504,"10:41:46",35.26,100,0,0,"E","P"
"6184","AA",20070504,"10:41:57",35.26,100,0,0,"E","P"
"6185","AA",20070504,"10:41:57",35.26,100,0,0,"E","P"
"6189","AA",20070504,"10:42:00",35.26,100,0,0,"E","P"
"6195","AA",20070504,"10:42:08",35.27,100,0,0,"E","P"
"6196","AA",20070504,"10:42:08",35.27,100,0,0,"E","P"
"6197","AA",20070504,"10:42:08",35.27,200,0,0,"E","P"
"6201","AA",20070504,"10:42:35",35.27,100,0,0,"E","P"
"6205","AA",20070504,"10:42:42",35.27,100,0,0,"E","P"
"6207","AA",20070504,"10:42:43",35.27,600,0,0,"E","P"
"6228","AA",20070504,"10:42:53",35.27,100,0,0,"E","P"
"6237","AA",20070504,"10:43:00",35.27,100,0,0,"E","P"
"6250","AA",20070504,"10:43:28",35.26,100,0,0,"E","P"
"6251","AA",20070504,"10:43:28",35.26,100,0,0,"E","P"
"6257","AA",20070504,"10:43:30",35.26,100,0,0,"E","P"
"6282","AA",20070504,"10:44:19",35.25,200,0,0,"E","P"
"6283","AA",20070504,"10:44:19",35.25,100,0,0,"E","P"
"6284","AA",20070504,"10:44:19",35.25,100,0,0,"E","P"
"6285","AA",20070504,"10:44:19",35.25,100,0,0,"E","P"
"6286","AA",20070504,"10:44:19",35.25,100,0,0,"E","P"
"6287","AA",20070504,"10:44:19",35.25,100,0,0,"E","P"
"6291","AA",20070504,"10:44:38",35.25,100,0,0,"E","P"
"6293","AA",20070504,"10:44:38",35.25,100,0,0,"E","P"
"6294","AA",20070504,"10:44:38",35.25,100,0,0,"E","P"
"6295","AA",20070504,"10:44:38",35.25,100,0,0,"E","P"
"6296","AA",20070504,"10:44:39",35.25,100,0,0,"E","P"
"6297","AA",20070504,"10:44:39",35.25,100,0,0,"E","P"
"6298","AA",20070504,"10:44:39",35.25,100,0,0,"E","P"
"6313","AA",20070504,"10:45:19",35.25,100,0,0,"E","P"
"6335","AA",20070504,"10:45:19",35.25,100,0,0,"E","P"
"6342","AA",20070504,"10:45:19",35.25,100,0,0,"E","P"
"6349","AA",20070504,"10:45:23",35.25,100,0,0,"E","P"
"6354","AA",20070504,"10:45:23",35.25,100,0,0,"E","P"
"6355","AA",20070504,"10:45:23",35.25,100,0,0,"E","P"
"6356","AA",20070504,"10:45:24",35.25,100,0,0,"E","P"
"6357","AA",20070504,"10:45:24",35.25,100,0,0,"E","P"
"6359","AA",20070504,"10:45:24",35.25,100,0,0,"E","P"
"6360","AA",20070504,"10:45:24",35.25,100,0,0,"E","P"
"6362","AA",20070504,"10:45:25",35.25,100,0,0,"E","P"
"6367","AA",20070504,"10:45:25",35.25,100,0,0,"E","P"
"6385","AA",20070504,"10:45:48",35.26,100,0,0,"E","P"
"6386","AA",20070504,"10:45:48",35.26,100,0,0,"E","P"
"6387","AA",20070504,"10:45:48",35.26,100,0,0,"E","P"
"6388","AA",20070504,"10:45:48",35.26,100,0,0,"E","P"
"6389","AA",20070504,"10:45:48",35.26,100,0,0,"E","P"
"6390","AA",20070504,"10:45:48",35.26,400,0,0,"E","P"
"6391","AA",20070504,"10:45:48",35.26,100,0,0,"E","P"
"6400","AA",20070504,"10:45:49",35.26,100,0,0,"E","P"
"6401","AA",20070504,"10:45:49",35.26,100,0,0,"E","P"
"6404","AA",20070504,"10:45:49",35.26,100,0,0,"E","P"
"6431","AA",20070504,"10:45:52",35.27,100,0,0,"E","P"
"6432","AA",20070504,"10:45:52",35.27,100,0,0,"E","P"
"6433","AA",20070504,"10:45:52",35.27,100,0,0,"E","P"
"6434","AA",20070504,"10:45:52",35.27,100,0,0,"E","P"
"6435","AA",20070504,"10:45:52",35.27,100,0,0,"E","P"
"6445","AA",20070504,"10:45:55",35.27,100,0,0,"E","P"
"6446","AA",20070504,"10:45:55",35.27,100,0,0,"E","P"
"6447","AA",20070504,"10:45:55",35.27,100,0,0,"E","P"
"6448","AA",20070504,"10:45:55",35.27,100,0,0,"E","P"
"6449","AA",20070504,"10:45:55",35.27,100,0,0,"E","P"
"6463","AA",20070504,"10:45:56",35.27,100,0,0,"E","P"
"6464","AA",20070504,"10:45:56",35.27,100,0,0,"E","P"
"6465","AA",20070504,"10:45:56",35.27,100,0,0,"E","P"
"6466","AA",20070504,"10:45:56",35.27,100,0,0,"E","P"
"6471","AA",20070504,"10:45:58",35.27,100,0,0,"E","P"
"6472","AA",20070504,"10:45:58",35.27,100,0,0,"E","P"
"6473","AA",20070504,"10:45:58",35.27,100,0,0,"E","P"
"6474","AA",20070504,"10:45:58",35.27,100,0,0,"E","P"
"6492","AA",20070504,"10:46:13",35.29,100,0,0,"E","P"
"6493","AA",20070504,"10:46:13",35.29,100,0,0,"E","P"
"6494","AA",20070504,"10:46:13",35.29,100,0,0,"E","P"
"6495","AA",20070504,"10:46:13",35.29,100,0,0,"E","P"
"6496","AA",20070504,"10:46:13",35.29,1000,0,0,"E","P"
"6497","AA",20070504,"10:46:14",35.29,100,0,0,"E","P"
"6506","AA",20070504,"10:46:20",35.27,100,0,0,"E","P"
"6507","AA",20070504,"10:46:20",35.27,100,0,0,"E","P"
"6508","AA",20070504,"10:46:20",35.27,100,0,0,"E","P"
"6509","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6510","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6511","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6512","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6513","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6514","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6515","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6516","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6522","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6523","AA",20070504,"10:46:20",35.28,100,0,0,"E","P"
"6524","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6525","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6526","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6527","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6528","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6529","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6530","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6531","AA",20070504,"10:46:20",35.29,100,0,0,"E","P"
"6571","AA",20070504,"10:46:35",35.3,100,0,0,"E","P"
"6572","AA",20070504,"10:46:35",35.3,100,0,0,"E","P"
"6573","AA",20070504,"10:46:35",35.3,100,0,0,"E","P"
"6574","AA",20070504,"10:46:35",35.3,100,0,0,"E","P"
"6575","AA",20070504,"10:46:35",35.3,100,0,0,"E","P"
"6576","AA",20070504,"10:46:35",35.3,100,0,0,"E","P"
"6577","AA",20070504,"10:46:35",35.3,100,0,0,"E","P"
"6592","AA",20070504,"10:46:38",35.3,100,0,0,"E","P"
"6593","AA",20070504,"10:46:38",35.3,100,0,0,"E","P"
"6594","AA",20070504,"10:46:38",35.3,100,0,0,"E","P"
"6595","AA",20070504,"10:46:38",35.3,100,0,0,"E","P"
"6596","AA",20070504,"10:46:38",35.3,100,0,0,"E","P"
"6611","AA",20070504,"10:47:25",35.3,100,0,0,"E","P"
"6612","AA",20070504,"10:47:25",35.3,100,0,0,"E","P"
"6613","AA",20070504,"10:47:25",35.3,100,0,0,"E","P"
"6614","AA",20070504,"10:47:25",35.3,100,0,0,"E","P"
"6615","AA",20070504,"10:47:25",35.3,100,0,0,"E","P"
"6616","AA",20070504,"10:47:25",35.3,100,0,0,"E","P"
"6656","AA",20070504,"10:48:12",35.3,100,0,0,"E","P"
"6662","AA",20070504,"10:48:16",35.3,100,0,0,"E","P"
"6669","AA",20070504,"10:48:20",35.3,100,0,0,"E","P"
"6684","AA",20070504,"10:48:37",35.31,100,0,0,"E","P"
"6685","AA",20070504,"10:48:37",35.31,100,0,0,"E","P"
"6686","AA",20070504,"10:48:37",35.31,100,0,0,"E","P"
"6699","AA",20070504,"10:48:40",35.32,100,0,0,"E","P"
"6700","AA",20070504,"10:48:40",35.32,100,0,0,"E","P"
"6715","AA",20070504,"10:48:43",35.33,100,0,0,"E","P"
"6716","AA",20070504,"10:48:43",35.33,100,0,0,"E","P"
"6717","AA",20070504,"10:48:43",35.33,100,0,0,"E","P"
"6718","AA",20070504,"10:48:43",35.33,100,0,0,"E","P"
"6733","AA",20070504,"10:48:51",35.32,100,0,0,"E","P"
"6734","AA",20070504,"10:48:51",35.32,100,0,0,"E","P"
"6749","AA",20070504,"10:48:55",35.32,100,0,0,"E","P"
"6750","AA",20070504,"10:48:55",35.32,100,0,0,"E","P"
"6753","AA",20070504,"10:48:55",35.32,100,0,0,"E","P"
"6767","AA",20070504,"10:48:57",35.32,100,0,0,"E","P"
"6768","AA",20070504,"10:48:57",35.32,100,0,0,"E","P"
"6786","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6787","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6788","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6789","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6790","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6791","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6792","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6793","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6794","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6795","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6796","AA",20070504,"10:49:20",35.33,100,0,0,"E","P"
"6804","AA",20070504,"10:49:22",35.33,100,0,0,"E","P"
"6805","AA",20070504,"10:49:22",35.33,100,0,0,"E","P"
"6812","AA",20070504,"10:49:25",35.32,100,0,0,"E","P"
"6843","AA",20070504,"10:50:06",35.3,100,0,0,"E","P"
"6851","AA",20070504,"10:50:23",35.31,100,0,0,"E","P"
"6862","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6863","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6864","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6865","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6866","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6867","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6868","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6869","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6870","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6871","AA",20070504,"10:50:51",35.31,100,0,0,"E","P"
"6882","AA",20070504,"10:51:06",35.31,100,0,0,"E","P"
"6886","AA",20070504,"10:51:24",35.32,100,0,0,"E","P"
"6897","AA",20070504,"10:51:50",35.3,200,0,0,"E","P"
"6899","AA",20070504,"10:51:55",35.3,100,0,0,"E","P"
"6901","AA",20070504,"10:52:06",35.31,100,0,0,"E","P"
"6903","AA",20070504,"10:52:06",35.3,200,0,0,"E","P"
"6905","AA",20070504,"10:52:07",35.3,200,0,0,"E","P"
"6907","AA",20070504,"10:52:33",35.3,200,0,0,"E","P"
"6908","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6909","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6910","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6911","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6912","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6913","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6929","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6930","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6931","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6932","AA",20070504,"10:52:33",35.3,100,0,0,"E","P"
"6934","AA",20070504,"10:52:33",35.3,200,0,0,"E","P"
"6935","AA",20070504,"10:52:33",35.3,200,0,0,"E","P"
"6936","AA",20070504,"10:52:33",35.3,200,0,0,"E","P"
"6952","AA",20070504,"10:52:52",35.33,100,0,0,"E","P"
"6974","AA",20070504,"10:53:28",35.34,100,0,0,"E","P"
"6975","AA",20070504,"10:53:28",35.34,100,0,0,"E","P"
"6976","AA",20070504,"10:53:28",35.34,100,0,0,"E","P"
"6977","AA",20070504,"10:53:28",35.34,100,0,0,"E","P"
"6978","AA",20070504,"10:53:28",35.34,100,0,0,"E","P"
"6979","AA",20070504,"10:53:28",35.34,100,0,0,"E","P"
"6980","AA",20070504,"10:53:28",35.34,300,0,0,"E","P"
"7002","AA",20070504,"10:53:29",35.35,100,0,0,"E","P"
"7003","AA",20070504,"10:53:29",35.35,100,0,0,"E","P"
"7030","AA",20070504,"10:53:43",35.37,100,0,0,"E","P"
"7038","AA",20070504,"10:53:51",35.38,100,0,0,"E","P"
"7039","AA",20070504,"10:53:51",35.38,400,0,0,"E","P"
"7051","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7063","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7064","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7065","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7066","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7067","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7068","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7069","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7070","AA",20070504,"10:54:30",35.37,100,0,0,"E","P"
"7085","AA",20070504,"10:54:30",35.38,100,0,0,"E","P"
"7086","AA",20070504,"10:54:30",35.38,100,0,0,"E","P"
"7087","AA",20070504,"10:54:30",35.38,100,0,0,"E","P"
"7093","AA",20070504,"10:54:33",35.37,100,0,0,"E","P"
"7095","AA",20070504,"10:54:34",35.36,100,0,0,"E","P"
"7096","AA",20070504,"10:54:34",35.36,100,0,0,"E","P"
"7097","AA",20070504,"10:54:34",35.36,100,0,0,"E","P"
"7098","AA",20070504,"10:54:34",35.36,100,0,0,"E","P"
"7099","AA",20070504,"10:54:34",35.36,100,0,0,"E","P"
"7114","AA",20070504,"10:54:52",35.36,100,0,0,"E","P"
"7117","AA",20070504,"10:54:57",35.37,100,0,0,"E","P"
"7118","AA",20070504,"10:54:57",35.37,100,0,0,"E","P"
"7119","AA",20070504,"10:54:57",35.37,100,0,0,"E","P"
"7120","AA",20070504,"10:54:57",35.37,100,0,0,"E","P"
"7121","AA",20070504,"10:54:57",35.37,100,0,0,"E","P"
"7122","AA",20070504,"10:54:57",35.37,100,0,0,"E","P"
"7123","AA",20070504,"10:54:57",35.37,100,0,0,"E","P"
"7124","AA",20070504,"10:54:58",35.37,100,0,0,"E","P"
"7125","AA",20070504,"10:54:58",35.37,100,0,0,"E","P"
"7145","AA",20070504,"10:55:10",35.36,100,0,0,"E","P"
"7146","AA",20070504,"10:55:10",35.36,100,0,0,"E","P"
"7170","AA",20070504,"10:55:26",35.37,200,0,0,"E","P"
"7175","AA",20070504,"10:55:28",35.38,100,0,0,"E","P"
"7177","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7178","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7179","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7180","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7181","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7182","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7183","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7184","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7185","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7186","AA",20070504,"10:55:31",35.37,100,0,0,"E","P"
"7187","AA",20070504,"10:55:31",35.37,400,0,0,"E","P"
"7230","AA",20070504,"10:55:51",35.37,100,0,0,"E","P"
"7240","AA",20070504,"10:55:51",35.37,100,0,0,"E","P"
"7315","AA",20070504,"10:57:59",35.36,100,0,0,"E","P"
"7316","AA",20070504,"10:57:59",35.36,100,0,0,"E","P"
"7351","AA",20070504,"10:59:59",35.34,100,0,0,"E","P"
"7352","AA",20070504,"10:59:59",35.34,100,0,0,"E","P"
"7353","AA",20070504,"10:59:59",35.34,100,0,0,"E","P"
"7354","AA",20070504,"10:59:59",35.34,100,0,0,"E","P"
"7355","AA",20070504,"10:59:59",35.34,100,0,0,"E","P"
"7356","AA",20070504,"10:59:59",35.34,100,0,0,"E","P"
"7357","AA",20070504,"10:59:59",35.34,100,0,0,"E","P"
"7373","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7374","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7375","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7376","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7377","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7378","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7379","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7380","AA",20070504,"11:00:23",35.34,100,0,0,"E","P"
"7388","AA",20070504,"11:00:43",35.34,100,0,0,"E","P"
"7390","AA",20070504,"11:00:43",35.34,100,0,0,"E","P"
"7391","AA",20070504,"11:00:43",35.34,100,0,0,"E","P"
"7392","AA",20070504,"11:00:44",35.34,100,0,0,"E","P"
"7395","AA",20070504,"11:00:51",35.35,100,0,0,"E","P"
"7396","AA",20070504,"11:00:51",35.35,100,0,0,"E","P"
"7397","AA",20070504,"11:00:51",35.35,100,0,0,"E","P"
"7398","AA",20070504,"11:00:53",35.35,200,0,0,"E","P"
"7403","AA",20070504,"11:01:06",35.35,200,0,0,"E","P"
"7406","AA",20070504,"11:01:11",35.36,400,0,0,"E","P"
"7410","AA",20070504,"11:01:12",35.36,100,0,0,"E","P"
"7411","AA",20070504,"11:01:12",35.36,100,0,0,"E","P"
"7451","AA",20070504,"11:01:38",35.33,100,0,0,"E","P"
"7452","AA",20070504,"11:01:38",35.33,100,0,0,"E","P"
"7454","AA",20070504,"11:01:41",35.34,100,0,0,"E","P"
"7455","AA",20070504,"11:01:41",35.34,100,0,0,"E","P"
"7456","AA",20070504,"11:01:41",35.34,100,0,0,"E","P"
"7457","AA",20070504,"11:01:41",35.34,100,0,0,"E","P"
"7458","AA",20070504,"11:01:41",35.34,100,0,0,"E","P"
"7512","AA",20070504,"11:03:08",35.35,100,0,0,"E","P"
"7513","AA",20070504,"11:03:08",35.35,100,0,0,"E","P"
"7514","AA",20070504,"11:03:08",35.35,100,0,0,"E","P"
"7515","AA",20070504,"11:03:08",35.35,100,0,0,"E","P"
"7516","AA",20070504,"11:03:08",35.35,100,0,0,"E","P"
"7517","AA",20070504,"11:03:08",35.35,100,0,0,"E","P"
"7518","AA",20070504,"11:03:08",35.35,100,0,0,"E","P"
"7543","AA",20070504,"11:03:48",35.34,100,0,0,"E","P"
"7544","AA",20070504,"11:03:48",35.34,100,0,0,"E","P"
"7575","AA",20070504,"11:04:48",35.32,100,0,0,"E","P"
"7594","AA",20070504,"11:05:14",35.31,100,0,0,"E","P"
"7595","AA",20070504,"11:05:14",35.31,100,0,0,"E","P"
"7605","AA",20070504,"11:05:30",35.3,100,0,0,"E","P"
"7629","AA",20070504,"11:05:37",35.3,100,0,0,"E","P"
"7650","AA",20070504,"11:05:46",35.28,400,0,0,"E","P"
"7662","AA",20070504,"11:06:03",35.28,100,0,0,"E","P"
"7714","AA",20070504,"11:08:48",35.27,100,0,0,"E","P"
"7716","AA",20070504,"11:08:56",35.27,100,0,0,"E","P"
"7718","AA",20070504,"11:08:58",35.27,100,0,0,"E","P"
"7721","AA",20070504,"11:09:10",35.27,200,0,0,"E","P"
"7730","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7731","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7732","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7733","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7734","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7735","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7736","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7737","AA",20070504,"11:09:53",35.27,200,0,0,"E","P"
"7738","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7739","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7740","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7741","AA",20070504,"11:09:53",35.27,100,0,0,"E","P"
"7742","AA",20070504,"11:09:53",35.27,400,0,0,"E","P"
"7743","AA",20070504,"11:09:53",35.27,200,0,0,"E","P"
"7750","AA",20070504,"11:10:09",35.26,100,0,0,"E","P"
"7755","AA",20070504,"11:10:09",35.25,100,0,0,"F","P"
"7756","AA",20070504,"11:10:09",35.25,100,0,0,"F","P"
"7757","AA",20070504,"11:10:09",35.25,100,0,0,"F","P"
"7765","AA",20070504,"11:10:10",35.26,100,0,0,"E","P"
"7827","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7828","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7829","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7830","AA",20070504,"11:10:52",35.29,200,0,0,"E","P"
"7831","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7832","AA",20070504,"11:10:52",35.29,100,0,0,"E","P"
"7843","AA",20070504,"11:10:55",35.27,100,0,0,"E","P"
"7858","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7859","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7860","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7861","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7862","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7863","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7864","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7865","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7866","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7867","AA",20070504,"11:11:01",35.27,200,0,0,"E","P"
"7868","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7869","AA",20070504,"11:11:01",35.27,100,0,0,"E","P"
"7901","AA",20070504,"11:11:17",35.27,100,0,0,"E","P"
"7933","AA",20070504,"11:11:44",35.25,100,0,0,"E","P"
"7937","AA",20070504,"11:12:07",35.25,100,0,0,"E","P"
"7940","AA",20070504,"11:12:09",35.25,100,0,0,"E","P"
"7946","AA",20070504,"11:12:11",35.25,100,0,0,"E","P"
